,id,match_date,kick_off_time,home_team,away_team,venue,attendance,month,year,capacity_y,rain,first_end_sec,capacity_ratio
230,9420,2006-10-07,15,磐田,G大阪,静岡スタジアムエコパ,21066.0,10,2006,51697,0,0,40.74897963131323
231,9421,2006-10-07,14,名古屋,FC東京,名古屋市瑞穂陸上競技場,10840.0,10,2006,20223,0,0,53.60233397616575
232,9422,2006-10-07,15,C大阪,清水,大阪長居第2陸上競技場,7013.0,10,2006,15516,0,0,45.19850476927043
233,9423,2006-10-07,15,福岡,鹿島,東平尾公園博多の森球技場,12181.0,10,2006,22331,0,0,54.54749003627245
234,9424,2006-10-14,15,鹿島,千葉,県立カシマサッカースタジアム,15315.0,10,2006,37496,0,0,40.84435673138468
235,9425,2006-10-14,19,川崎F,甲府,等々力陸上競技場,14383.0,10,2006,26827,0,0,53.61389644760875
236,9426,2006-10-14,15,新潟,京都,新潟スタジアム,36272.0,10,2006,41684,0,0,87.01660109394493
237,9427,2006-10-14,15,磐田,大宮,ヤマハスタジアム(磐田),11490.0,10,2006,15165,0,0,75.76656775469831
238,9428,2006-10-14,14,名古屋,清水,名古屋市瑞穂陸上競技場,9888.0,10,2006,20223,0,0,48.89482272659843
239,9429,2006-10-14,14,G大阪,横浜FM,万博記念競技場,16281.0,10,2006,21000,0,0,77.52857142857142
240,9430,2006-10-14,14,大分,C大阪,熊本県民総合運動公園陸上競技場,12843.0,10,2006,30684,0,0,41.85569026202581
241,9431,2006-10-15,15,浦和,福岡,さいたま市浦和駒場スタジアム,17541.0,10,2006,21500,0,0,81.58604651162791
242,9432,2006-10-15,15,広島,FC東京,広島ビッグアーチ,11689.0,10,2006,36894,0,0,31.682658426844473
243,9433,2006-10-21,16,浦和,川崎F,埼玉スタジアム2002,50134.0,10,2006,62010,0,0,80.84825028221255
244,9434,2006-10-21,15,千葉,大宮,フクダ電子アリーナ,12863.0,10,2006,19470,0,0,66.06574216743708
245,9435,2006-10-21,14,横浜FM,鹿島,日産スタジアム,24333.0,10,2006,72081,0,0,33.757855745619516
246,9436,2006-10-21,13,甲府,名古屋,山梨県小瀬スポーツ公園陸上競技場,9747.0,10,2006,15859,0,0,61.460369506274034
247,9437,2006-10-21,15,清水,新潟,日本平スタジアム,13244.0,10,2006,20248,0,0,65.40892927696562
248,9438,2006-10-21,14,京都,大分,京都市西京極総合運動公園陸上競技場兼球技場,8491.0,10,2006,20588,0,0,41.242471342529626
249,9439,2006-10-21,15,福岡,磐田,東平尾公園博多の森球技場,16445.0,10,2006,22331,0,0,73.64202230083741
250,9440,2006-10-22,15,FC東京,G大阪,味の素スタジアム,36161.0,10,2006,48999,0,0,73.79946529521011
251,9441,2006-10-22,15,C大阪,広島,大阪長居第2陸上競技場,7897.0,10,2006,15516,0,0,50.89584944573343
252,9442,2006-10-28,14,大宮,FC東京,さいたま市浦和駒場スタジアム,10074.0,10,2006,21500,0,0,46.85581395348837
253,9443,2006-10-28,14,川崎F,京都,等々力陸上競技場,10505.0,10,2006,26827,0,0,39.15831065717374
254,9444,2006-10-28,14,甲府,C大阪,山梨県小瀬スポーツ公園陸上競技場,9852.0,10,2006,15859,0,0,62.12245412699413
255,9445,2006-10-28,14,新潟,福岡,新潟スタジアム,38203.0,10,2006,41684,0,0,91.64907398522215
256,9446,2006-10-28,14,磐田,浦和,ヤマハスタジアム(磐田),16162.0,10,2006,15165,0,0,106.5743488295417
257,9447,2006-10-28,14,名古屋,千葉,豊田スタジアム,18534.0,10,2006,41255,0,0,44.9254635801721
258,9448,2006-10-28,14,広島,横浜FM,広島ビッグアーチ,16162.0,10,2006,36894,0,0,43.80658101588334
259,9449,2006-10-29,15,G大阪,清水,万博記念競技場,19170.0,10,2006,21000,0,0,91.28571428571428
260,9450,2006-10-29,15,大分,鹿島,九州石油ドーム,28690.0,10,2006,31997,0,0,89.66465606150577
261,9451,2006-11-11,15,鹿島,G大阪,県立カシマサッカースタジアム,14663.0,11,2006,37496,0,0,39.10550458715596
262,9452,2006-11-11,15,浦和,横浜FM,埼玉スタジアム2002,52582.0,11,2006,62010,0,0,84.79600064505725
263,9453,2006-11-11,15,千葉,新潟,フクダ電子アリーナ,11286.0,11,2006,19470,1,0,57.96610169491525
264,9454,2006-11-11,15,FC東京,川崎F,味の素スタジアム,23251.0,11,2006,48999,1,0,47.45198881609829
265,9455,2006-11-11,15,清水,大宮,日本平スタジアム,9079.0,11,2006,20248,0,0,44.83899644409324
266,9456,2006-11-11,15,京都,甲府,京都市西京極総合運動公園陸上競技場兼球技場,5566.0,11,2006,20588,0,0,27.035166116184183
267,9457,2006-11-11,15,C大阪,磐田,大阪長居第2陸上競技場,7873.0,11,2006,15516,0,0,50.741170404743485
268,9458,2006-11-11,15,福岡,広島,東平尾公園博多の森球技場,11505.0,11,2006,22331,0,0,51.5203080918902
269,9459,2006-11-11,15,大分,名古屋,九州石油ドーム,19273.0,11,2006,31997,0,0,60.23377191611714
270,9460,2006-11-18,14,大宮,鹿島,埼玉スタジアム2002,12094.0,11,2006,62010,0,0,19.503305918400258
271,9461,2006-11-18,14,川崎F,福岡,等々力陸上競技場,12871.0,11,2006,26827,0,0,47.97778357624781
272,9462,2006-11-18,14,横浜FM,清水,日産スタジアム,20258.0,11,2006,72081,0,0,28.104493555860767
273,9463,2006-11-18,14,甲府,大分,山梨県小瀬スポーツ公園陸上競技場,9156.0,11,2006,15859,0,0,57.733778926792354
274,9464,2006-11-18,14,磐田,FC東京,ヤマハスタジアム(磐田),14406.0,11,2006,15165,0,0,94.99505440158259
275,9465,2006-11-18,14,名古屋,浦和,豊田スタジアム,32109.0,11,2006,41255,0,0,77.83056599200097
276,9466,2006-11-18,14,広島,京都,広島ビッグアーチ,8182.0,11,2006,36894,1,0,22.17704775844311
277,9467,2006-11-19,15,新潟,C大阪,新潟スタジアム,40393.0,11,2006,41684,0,0,96.90288839842626
278,9468,2006-11-19,15,G大阪,千葉,万博記念競技場,16950.0,11,2006,21000,1,0,80.71428571428572
279,9469,2006-11-23,15,鹿島,新潟,県立カシマサッカースタジアム,12178.0,11,2006,37496,0,0,32.47813100064007
280,9470,2006-11-23,15,浦和,甲府,埼玉スタジアム2002,57781.0,11,2006,62010,0,0,93.18013223673601
281,9471,2006-11-23,15,千葉,広島,フクダ電子アリーナ,12049.0,11,2006,19470,0,0,61.88495120698511
282,9472,2006-11-23,15,FC東京,横浜FM,味の素スタジアム,23553.0,11,2006,48999,0,0,48.0683279250597
283,9473,2006-11-23,15,清水,川崎F,日本平スタジアム,12172.0,11,2006,20248,0,0,60.114579217700516
284,9474,2006-11-23,15,京都,磐田,京都市西京極総合運動公園陸上競技場兼球技場,13785.0,11,2006,20588,0,0,66.95647950262288
285,9475,2006-11-23,15,C大阪,名古屋,大阪長居第2陸上競技場,8737.0,11,2006,15516,0,0,56.309615880381536
286,9476,2006-11-23,15,福岡,G大阪,東平尾公園博多の森球技場,20187.0,11,2006,22331,0,0,90.39899691012494
287,9477,2006-11-23,15,大分,大宮,九州石油ドーム,15841.0,11,2006,31997,0,0,49.5077663530956
288,9478,2006-11-26,14,大宮,C大阪,埼玉スタジアム2002,9285.0,11,2006,62010,0,0,14.97339138848573
289,9479,2006-11-26,14,FC東京,浦和,味の素スタジアム,41528.0,11,2006,48999,0,0,84.75275005612359
290,9480,2006-11-26,14,川崎F,鹿島,等々力陸上競技場,17518.0,11,2006,26827,0,0,65.29988444477578
291,9481,2006-11-26,14,横浜FM,大分,日産スタジアム,24895.0,11,2006,72081,0,0,34.537534162955566
292,9482,2006-11-26,14,甲府,千葉,山梨県小瀬スポーツ公園陸上競技場,15069.0,11,2006,15859,0,0,95.01860142505832
293,9483,2006-11-26,14,磐田,清水,静岡スタジアムエコパ,37711.0,11,2006,51697,0,0,72.94620577596379
294,9484,2006-11-26,14,名古屋,福岡,名古屋市瑞穂陸上競技場,10707.0,11,2006,20223,0,0,52.94466696335856
295,9485,2006-11-26,14,G大阪,京都,万博記念競技場,16768.0,11,2006,21000,0,0,79.84761904761905
296,9486,2006-11-26,14,広島,新潟,広島ビッグアーチ,11214.0,11,2006,36894,1,0,30.395186209139695
297,9487,2006-12-02,14,鹿島,磐田,県立カシマサッカースタジアム,16433.0,12,2006,37496,0,1,43.82600810753147
298,9488,2006-12-02,14,浦和,G大阪,埼玉スタジアム2002,62241.0,12,2006,62010,0,1,100.3725205611998
299,9489,2006-12-02,14,千葉,横浜FM,フクダ電子アリーナ,17175.0,12,2006,19470,0,1,88.21263482280432
300,9490,2006-12-02,14,新潟,大宮,新潟スタジアム,33993.0,12,2006,41684,0,1,81.54927550139142
301,9491,2006-12-02,14,清水,広島,日本平スタジアム,13581.0,12,2006,20248,0,1,67.07329118925325
302,9492,2006-12-02,14,京都,名古屋,京都市西京極総合運動公園陸上競技場兼球技場,9110.0,12,2006,20588,0,1,44.249077132310084
303,9493,2006-12-02,14,C大阪,川崎F,大阪長居第2陸上競技場,9278.0,12,2006,15516,0,1,59.79633926269658
304,9494,2006-12-02,14,福岡,甲府,東平尾公園博多の森球技場,14703.0,12,2006,22331,0,1,65.84120729031392
305,9495,2006-12-02,14,大分,FC東京,九州石油ドーム,20854.0,12,2006,31997,0,1,65.17486014313843
306,9985,2007-03-03,14,FC東京,広島,味の素スタジアム,25257.0,3,2007,48999,0,1,51.545949917345254
307,9986,2007-03-03,14,横浜FM,甲府,日産スタジアム,24466.0,3,2007,72081,0,1,33.942370388868085
308,9987,2007-03-03,14,大分,新潟,九州石油ドーム,20039.0,3,2007,31997,0,1,62.62774635122042
309,9988,2007-03-03,15,川崎F,鹿島,等々力陸上競技場,20295.0,3,2007,26827,0,1,75.65139598166026
310,9989,2007-03-03,15,清水,神戸,日本平スタジアム,18333.0,3,2007,20248,0,1,90.54227578032398
311,9990,2007-03-03,16,浦和,横浜FC,埼玉スタジアム2002,57188.0,3,2007,62010,0,1,92.2238348653443
312,9991,2007-03-03,19,G大阪,大宮,万博記念競技場,18355.0,3,2007,21000,0,1,87.40476190476191
313,9992,2007-03-04,16,柏,磐田,日立柏サッカー場,10960.0,3,2007,15109,0,1,72.53954596598055
314,9993,2007-03-04,16,名古屋,千葉,名古屋市瑞穂陸上競技場,18410.0,3,2007,20223,0,1,91.0349601938387
315,9994,2007-03-10,14,甲府,名古屋,山梨県小瀬スポーツ公園陸上競技場,11791.0,3,2007,15859,0,0,74.34895012295857
316,9995,2007-03-10,14,広島,柏,広島ビッグアーチ,12891.0,3,2007,36894,1,0,34.94064075459424
317,9996,2007-03-10,15,磐田,大分,ヤマハスタジアム(磐田),11452.0,3,2007,15165,0,0,75.51599076821628
318,9997,2007-03-10,16,大宮,FC東京,埼玉スタジアム2002,17023.0,3,2007,62010,0,0,27.452023867118207
319,9998,2007-03-10,19,千葉,清水,フクダ電子アリーナ,15373.0,3,2007,19470,0,0,78.95737031330252
320,9999,2007-03-10,19,横浜FC,横浜FM,横浜市三ツ沢公園球技場,13737.0,3,2007,15440,0,0,88.97020725388602
321,10000,2007-03-11,14,鹿島,G大阪,県立カシマサッカースタジアム,18406.0,3,2007,37496,0,0,49.08790270962236
322,10001,2007-03-11,16,新潟,浦和,東北電力ビッグスワンスタジアム,40524.0,3,2007,41684,0,0,97.21715766241243
323,10002,2007-03-11,16,神戸,川崎F,ホームズスタジアム神戸,14664.0,3,2007,28425,0,0,51.58839050131926
324,10003,2007-03-17,13,大分,大宮,九州石油ドーム,16870.0,3,2007,31997,0,0,52.72369284620433
325,10004,2007-03-17,14,浦和,甲府,埼玉スタジアム2002,39494.0,3,2007,62010,0,0,63.68972746331237
326,10005,2007-03-17,15,清水,柏,日本平スタジアム,11460.0,3,2007,20248,0,0,56.598182536546815
327,10006,2007-03-17,16,千葉,鹿島,フクダ電子アリーナ,14814.0,3,2007,19470,0,0,76.08628659476116
328,10007,2007-03-17,16,横浜FM,神戸,日産スタジアム,16657.0,3,2007,72081,0,0,23.108724906702182
329,10008,2007-03-17,19,川崎F,横浜FC,等々力陸上競技場,18621.0,3,2007,26827,0,0,69.41141387408209
330,10009,2007-03-17,19,G大阪,広島,万博記念競技場,14123.0,3,2007,21000,0,0,67.25238095238095
331,10010,2007-03-18,14,名古屋,新潟,名古屋市瑞穂陸上競技場,11620.0,3,2007,20223,0,0,57.459328487365866
332,10011,2007-03-18,16,FC東京,磐田,味の素スタジアム,27046.0,3,2007,48999,0,0,55.19704483764974
333,10012,2007-03-31,14,甲府,G大阪,山梨県小瀬スポーツ公園陸上競技場,13064.0,3,2007,15859,0,0,82.37593795321268
334,10013,2007-03-31,14,新潟,川崎F,東北電力ビッグスワンスタジアム,31500.0,3,2007,41684,0,0,75.56856347759332
335,10014,2007-03-31,14,磐田,千葉,ヤマハスタジアム(磐田),12379.0,3,2007,15165,0,0,81.6287504121332
336,10015,2007-03-31,16,大宮,清水,さいたま市浦和駒場スタジアム,7737.0,3,2007,21500,0,0,35.986046511627904
337,10016,2007-03-31,18,広島,横浜FM,広島ビッグアーチ,9337.0,3,2007,36894,0,0,25.307638098335772
338,10017,2007-03-31,19,柏,FC東京,日立柏サッカー場,10793.0,3,2007,15109,0,0,71.43424449003905
339,10018,2007-03-31,19,神戸,鹿島,ホームズスタジアム神戸,10518.0,3,2007,28425,0,0,37.00263852242744
340,10019,2007-04-01,14,横浜FC,名古屋,横浜市三ツ沢公園球技場,10225.0,4,2007,15440,0,0,66.22409326424871
341,10020,2007-04-01,16,大分,浦和,九州石油ドーム,27163.0,4,2007,31997,0,0,84.89233365628027
342,10021,2007-04-07,13,甲府,神戸,山梨県小瀬スポーツ公園陸上競技場,8373.0,4,2007,15859,0,0,52.79651932656536
343,10022,2007-04-07,14,FC東京,新潟,味の素スタジアム,21092.0,4,2007,48999,0,0,43.045776444417235
344,10023,2007-04-07,14,名古屋,広島,豊田スタジアム,16825.0,4,2007,41255,0,0,40.782935401769485
345,10024,2007-04-07,14,G大阪,川崎F,万博記念競技場,18587.0,4,2007,21000,1,0,88.5095238095238
346,10025,2007-04-07,16,鹿島,大宮,県立カシマサッカースタジアム,10234.0,4,2007,37496,0,0,27.293577981651374
347,10026,2007-04-07,16,横浜FM,柏,日産スタジアム,18960.0,4,2007,72081,0,0,26.303741624006328
348,10027,2007-04-07,19,浦和,磐田,埼玉スタジアム2002,45025.0,4,2007,62010,0,0,72.60925657152072
349,10028,2007-04-08,16,千葉,横浜FC,フクダ電子アリーナ,15584.0,4,2007,19470,0,0,80.04108885464818
350,10029,2007-04-08,16,清水,大分,日本平スタジアム,13225.0,4,2007,20248,0,0,65.31509284867641
351,10030,2007-04-14,13,大宮,名古屋,さいたま市浦和駒場スタジアム,6584.0,4,2007,21500,0,0,30.623255813953488
352,10031,2007-04-14,14,横浜FC,鹿島,日産スタジアム,19367.0,4,2007,72081,0,0,26.86838417890984
353,10032,2007-04-14,14,広島,甲府,広島ビッグアーチ,7181.0,4,2007,36894,0,0,19.46386946386946
354,10033,2007-04-14,15,新潟,G大阪,東北電力ビッグスワンスタジアム,32686.0,4,2007,41684,0,0,78.41377986757509
355,10034,2007-04-14,15,神戸,千葉,ホームズスタジアム神戸,10983.0,4,2007,28425,0,0,38.638522427440634
356,10035,2007-04-14,16,磐田,横浜FM,ヤマハスタジアム(磐田),11864.0,4,2007,15165,0,0,78.23277283217936
357,10036,2007-04-15,15,柏,浦和,国立競技場,35013.0,4,2007,54224,0,0,64.57103865447034
358,10037,2007-04-15,15,川崎F,清水,等々力陸上競技場,21208.0,4,2007,26827,0,0,79.05468371416856
359,10038,2007-04-15,16,大分,FC東京,九州石油ドーム,17431.0,4,2007,31997,0,0,54.47698221708285
360,10039,2007-04-21,14,FC東京,横浜FC,味の素スタジアム,22168.0,4,2007,48999,0,0,45.241739627339335
361,10040,2007-04-21,16,浦和,川崎F,埼玉スタジアム2002,50531.0,4,2007,62010,0,0,81.48846960167715
362,10041,2007-04-21,16,千葉,大宮,フクダ電子アリーナ,9481.0,4,2007,19470,0,0,48.695428864920395
363,10042,2007-04-21,16,名古屋,神戸,名古屋市瑞穂陸上競技場,10363.0,4,2007,20223,0,0,51.24363348662414
364,10043,2007-04-21,18,甲府,柏,山梨県小瀬スポーツ公園陸上競技場,11437.0,4,2007,15859,0,0,72.11677911595939
365,10044,2007-04-21,19,清水,鹿島,日本平スタジアム,12738.0,4,2007,20248,0,0,62.90991702884236
366,10045,2007-04-21,19,広島,新潟,広島ビッグアーチ,8326.0,4,2007,36894,0,0,22.567355125494657
367,10046,2007-04-22,16,横浜FM,大分,日産スタジアム,17219.0,4,2007,72081,0,0,23.888403324038237
368,10047,2007-04-22,16,G大阪,磐田,万博記念競技場,14495.0,4,2007,21000,1,0,69.02380952380952
369,10048,2007-04-28,13,横浜FC,清水,日産スタジアム,15008.0,4,2007,72081,0,0,20.821020796048888
370,10049,2007-04-28,15,大分,G大阪,九州石油ドーム,20806.0,4,2007,31997,0,0,65.02484607931993
371,10050,2007-04-28,16,大宮,甲府,さいたま市浦和駒場スタジアム,6628.0,4,2007,21500,0,0,30.827906976744185
372,10051,2007-04-28,16,柏,名古屋,日立柏サッカー場,11077.0,4,2007,15109,1,0,73.3139188563108
373,10052,2007-04-28,16,神戸,FC東京,ホームズスタジアム神戸,9213.0,4,2007,28425,0,0,32.41160949868074
374,10053,2007-04-28,19,新潟,横浜FM,東北電力ビッグスワンスタジアム,41283.0,4,2007,41684,0,0,99.03800019192016
375,10054,2007-04-28,19,磐田,広島,ヤマハスタジアム(磐田),10131.0,4,2007,15165,0,0,66.8051434223541
376,10055,2007-04-29,15,川崎F,千葉,等々力陸上競技場,21804.0,4,2007,26827,0,0,81.27632608938757
377,10056,2007-04-29,16,鹿島,浦和,県立カシマサッカースタジアム,36146.0,4,2007,37496,0,0,96.39961595903563
378,10057,2007-05-03,14,浦和,千葉,埼玉スタジアム2002,57440.0,5,2007,62010,0,0,92.63022093210772
379,10058,2007-05-03,14,甲府,横浜FC,山梨県小瀬スポーツ公園陸上競技場,16279.0,5,2007,15859,0,0,102.64833848288038
380,10059,2007-05-03,16,柏,新潟,柏の葉公園総合競技場,13481.0,5,2007,20000,0,0,67.405
381,10060,2007-05-03,16,FC東京,鹿島,味の素スタジアム,30436.0,5,2007,48999,0,0,62.11555337864038
382,10061,2007-05-03,16,名古屋,大分,名古屋市瑞穂陸上競技場,14146.0,5,2007,20223,0,0,69.95005686594472
383,10062,2007-05-03,16,神戸,G大阪,ホームズスタジアム神戸,22236.0,5,2007,28425,0,0,78.2269129287599
384,10063,2007-05-03,16,広島,大宮,広島ビッグアーチ,13220.0,5,2007,36894,0,0,35.83238466959397
385,10064,2007-05-03,19,横浜FM,川崎F,日産スタジアム,33498.0,5,2007,72081,0,0,46.472718192033966
386,10065,2007-05-03,19,清水,磐田,日本平スタジアム,20318.0,5,2007,20248,0,0,100.34571315685498
387,10066,2007-05-06,13,横浜FC,神戸,横浜市三ツ沢公園球技場,4458.0,5,2007,15440,0,0,28.87305699481865
388,10067,2007-05-06,13,大分,広島,九州石油ドーム,20224.0,5,2007,31997,0,0,63.20592555552083
389,10068,2007-05-06,14,新潟,甲府,東北電力ビッグスワンスタジアム,39507.0,5,2007,41684,0,0,94.77737261299299
390,10069,2007-05-06,14,G大阪,清水,万博記念競技場,18223.0,5,2007,21000,1,0,86.77619047619048
391,10070,2007-05-06,15,鹿島,横浜FM,県立カシマサッカースタジアム,13344.0,5,2007,37496,1,0,35.5877960315767
392,10071,2007-05-06,16,大宮,浦和,埼玉スタジアム2002,33162.0,5,2007,62010,0,0,53.478471214320265
393,10072,2007-05-06,16,川崎F,FC東京,等々力陸上競技場,14983.0,5,2007,26827,1,0,55.85044917433929
394,10073,2007-05-06,16,磐田,名古屋,エコパスタジアム,23142.0,5,2007,51697,0,0,44.76468653887073
395,10074,2007-05-06,19,千葉,柏,フクダ電子アリーナ,11969.0,5,2007,19470,1,0,61.474062660503336
