,id,region,year,manufacturer,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,price
250,250,detroit metro,2005,ford,2,6,gas,69375,clean,automatic,4wd,full-size,pickup,white,,23396.0
251,251,"washington, DC",2008,hyundai,2,4,gas,213832,clean,automatic,fwd,compact,sedan,black,dc,1533.0
252,252,tulsa,2013,ram,4,8,gas,119809,clean,automatic,4wd,full-size,truck,black,ok,14669.0
253,253,spokane / coeur d'alene,1983,chevrolet,3,8,gas,134063,clean,automatic,fwd,full-size,truck,black,id,19270.0
254,254,salem,2009,nissan,1,4,gas,41754,clean,automatic,fwd,mid-size,sedan,black,,1577.0
255,255,south florida,2013,bmw,3,4,gas,166694,clean,automatic,fwd,compact,sedan,black,fl,2000.0
256,256,tucson,2016,buick,1,4,gas,34716,rebuilt,automatic,fwd,mid-size,sedan,black,az,20220.0
257,257,grand rapids,2015,nissan,2,4,gas,128842,rebuilt,automatic,fwd,mid-size,SUV,black,,10351.0
258,258,lancaster,2005,gmc,4,6,gas,114524,clean,automatic,4wd,full-size,pickup,red,pa,19597.0
259,259,norfolk / hampton roads,2012,chevrolet,3,8,gas,102728,clean,manual,fwd,full-size,sedan,green,va,5442.0
260,260,wichita,2007,honda,3,4,gas,200656,clean,manual,fwd,compact,sedan,red,ks,1409.0
261,261,dallas / fort worth,2009,ford,2,8,other,96449,clean,automatic,rwd,full-size,truck,blue,tx,19776.0
262,262,olympic peninsula,2017,audi,2,4,gas,161339,clean,automatic,fwd,mid-size,SUV,blue,wa,7428.0
263,263,corvallis/albany,1997,toyota,4,6,gas,107543,clean,manual,rwd,compact,coupe,green,or,6157.0
264,264,tuscaloosa,2012,chevrolet,2,4,gas,101870,clean,manual,fwd,mid-size,sedan,black,al,3630.0
265,265,pittsburgh,2003,subaru,3,4,gas,130397,clean,manual,4wd,full-size,SUV,white,pa,6381.0
266,266,madison,1993,chevrolet,4,8,gas,152011,clean,manual,rwd,full-size,truck,green,wi,2767.0
267,267,stockton,1968,ford,2,8,gas,132997,clean,automatic,rwd,full-size,truck,green,ca,14882.0
268,268,laredo,2012,toyota,2,4,,343986,clean,automatic,fwd,compact,sedan,black,tx,6897.0
269,269,huntington-ashland,2012,toyota,2,6,gas,177101,clean,automatic,4wd,full-size,sedan,silver,ca,7633.0
270,270,stockton,2007,ford,2,4,gas,42458,salvage,automatic,fwd,full-size,sedan,blue,ca,1226.0
271,271,south jersey,2010,bmw,3,6,gas,138517,clean,automatic,4wd,full-size,sedan,grey,nj,8555.0
272,272,hickory / lenoir,2008,ford,2,4,,227168,clean,automatic,4wd,full-size,truck,blue,,21620.0
273,273,northern michigan,2018,bmw,1,6,gas,105102,clean,other,4wd,mid-size,SUV,silver,mi,10975.0
274,274,south florida,2011,mazda,2,4,gas,102230,clean,automatic,fwd,mid-size,SUV,green,fl,4612.0
275,275,indianapolis,2013,ram,2,6,diesel,69691,clean,automatic,4wd,full-size,pickup,white,in,83712.0
276,276,baltimore,2010,bmw,3,6,gas,-1,clean,automatic,fwd,mid-size,sedan,brown,md,5858.0
277,277,lawton,2013,ford,3,4,gas,134606,clean,automatic,fwd,full-size,sedan,grey,,8295.0
278,278,rockford,2012,chevrolet,3,4,gas,252953,clean,automatic,fwd,mid-size,hatchback,white,,5437.0
279,279,dothan,2000,ford,3,6,gas,80710,clean,automatic,fwd,mid-size,sedan,green,al,6522.0
280,280,cleveland,2013,hyundai,2,4,gas,36480,salvage,automatic,fwd,compact,sedan,black,oh,9150.0
281,281,eugene,2012,chevrolet,1,6,gas,30261,clean,automatic,fwd,full-size,pickup,silver,or,21445.0
282,282,des moines,2010,buick,2,6,gas,74673,clean,automatic,fwd,full-size,sedan,blue,ia,27524.0
283,283,rhode island,2007,mazda,2,6,gas,91584,clean,automatic,fwd,mid-size,SUV,black,ri,8532.0
284,284,colorado springs,2015,dodge,2,4,gas,101052,clean,automatic,fwd,mid-size,sedan,silver,co,8974.0
285,285,albany,1984,ford,3,8,gas,36308,clean,automatic,rwd,full-size,truck,silver,ny,24041.0
286,286,central NJ,2005,mini,2,4,gas,124066,clean,automatic,fwd,mid-size,sedan,silver,nj,4714.0
287,287,austin,1968,chevrolet,2,8,diesel,61628,clean,automatic,4wd,full-size,truck,black,tx,45366.0
288,288,tampa bay area,2009,toyota,2,6,gas,101010,clean,manual,fwd,full-size,SUV,blue,fl,7602.0
289,289,SF bay area,2008,ram,2,6,diesel,127991,clean,automatic,4wd,mid-size,truck,white,,27450.0
290,290,stockton,2016,chrysler,2,4,gas,155527,lien,manual,fwd,mid-size,sedan,black,ca,14590.0
291,291,tulsa,2013,toyota,1,4,gas,126115,salvage,automatic,4wd,full-size,SUV,grey,,7264.0
292,292,mcallen / edinburg,2016,ford,1,4,gas,138618,clean,automatic,4wd,mid-size,truck,silver,tx,23676.0
293,293,sarasota-bradenton,2017,nissan,2,4,gas,67928,clean,automatic,fwd,full-size,sedan,black,fl,16328.0
294,294,albuquerque,2006,chevrolet,3,6,,347577,clean,automatic,fwd,mid-size,SUV,black,nm,2366.0
295,295,richmond,2012,ford,2,4,gas,128829,rebuilt,automatic,4wd,full-size,pickup,black,va,16448.0
296,296,orlando,2013,honda,3,4,gas,47848,clean,automatic,fwd,compact,sedan,blue,fl,11342.0
297,297,louisville,2005,mercury,3,6,gas,186689,clean,automatic,fwd,full-size,SUV,grey,ky,4347.0
298,298,atlanta,2011,nissan,3,4,gas,171464,salvage,manual,fwd,full-size,sedan,silver,ga,3956.0
299,299,duluth / superior,2013,ford,1,8,diesel,18669,clean,automatic,4wd,full-size,pickup,white,mn,23530.0
300,300,oklahoma city,2006,bmw,2,6,gas,26196,clean,automatic,rwd,mid-size,coupe,silver,ok,18905.0
301,301,las vegas,2020,bmw,1,4,gas,90390,clean,manual,fwd,compact,sedan,blue,nv,27895.0
302,302,"washington, DC",2004,jeep,1,6,gas,84583,clean,automatic,4wd,mid-size,SUV,blue,dc,18157.0
303,303,rhode island,2009,chevrolet,2,8,gas,148074,clean,automatic,4wd,full-size,SUV,black,ri,4079.0
304,304,harrisonburg,2015,audi,3,4,,99287,clean,manual,fwd,mid-size,coupe,blue,va,9816.0
305,305,central NJ,1999,chevrolet,4,8,gas,134020,clean,automatic,fwd,full-size,truck,brown,nj,3393.0
306,306,new york city,2012,chevrolet,3,8,gas,93922,clean,automatic,4wd,full-size,van,white,ny,26352.0
307,307,rochester,2012,ford,1,8,gas,103170,clean,automatic,fwd,full-size,SUV,black,ny,15711.0
308,308,asheville,1999,nissan,2,4,gas,157386,clean,manual,fwd,mid-size,sedan,silver,nc,3373.0
309,309,charlotte,2012,chevrolet,1,6,gas,38828,clean,automatic,4wd,full-size,SUV,red,nc,38181.0
310,310,south jersey,2009,audi,2,4,gas,149774,clean,manual,4wd,mid-size,wagon,green,nj,2849.0
311,311,"st louis, MO",1967,ford,3,6,gas,51323,clean,other,fwd,full-size,coupe,white,mo,7195.0
312,312,boulder,2010,jeep,2,6,gas,67562,clean,automatic,4wd,full-size,SUV,black,co,53315.0
313,313,bend,2018,bmw,1,6,gas,7922,lien,automatic,4wd,full-size,SUV,black,or,33769.0
314,314,atlanta,2009,volkswagen,2,4,gas,117289,clean,manual,fwd,compact,coupe,blue,ga,2742.0
315,315,las vegas,1997,bmw,2,8,,88861,clean,manual,rwd,compact,coupe,red,nv,5731.0
316,316,daytona beach,2011,ford,2,6,gas,77004,,automatic,4wd,full-size,,blue,,18214.0
317,317,new york city,2013,ford,1,4,gas,162035,clean,automatic,fwd,full-size,sedan,black,ny,13256.0
318,318,rochester,2007,ram,3,6,diesel,156305,clean,automatic,4wd,full-size,pickup,custom,ny,5355.0
319,319,fargo / moorhead,2001,bmw,2,6,gas,67454,clean,automatic,rwd,mid-size,sedan,black,mn,13724.0
320,320,central NJ,2017,buick,1,4,gas,32631,rebuilt,automatic,fwd,mid-size,sedan,silver,nj,30484.0
321,321,monterey bay,2003,ford,3,6,gas,127100,clean,automatic,rwd,full-size,SUV,white,ca,12736.0
322,322,topeka,2005,chevrolet,2,6,gas,100864,salvage,automatic,fwd,full-size,coupe,green,ks,5621.0
323,323,boise,1987,dodge,2,6,gas,136137,clean,manual,rwd,mid-size,coupe,blue,id,7447.0
324,324,reading,1976,ford,2,8,gas,98904,clean,automatic,rwd,full-size,coupe,green,pa,9677.0
325,325,toledo,2006,cadillac,4,4,gas,116734,clean,manual,fwd,full-size,SUV,green,oh,5856.0
326,326,south florida,2013,kia,2,4,gas,87260,rebuilt,automatic,fwd,mid-size,hatchback,white,fl,12620.0
327,327,toledo,2013,toyota,1,4,gas,131747,clean,automatic,fwd,mid-size,sedan,silver,oh,10118.0
328,328,central NJ,2012,bmw,1,6,gas,101191,clean,manual,fwd,full-size,sedan,black,nj,5061.0
329,329,roswell / carlsbad,2013,kia,3,4,gas,107839,salvage,manual,fwd,full-size,sedan,black,nm,6160.0
330,330,pensacola,2016,ram,1,6,diesel,1815,rebuilt,automatic,4wd,full-size,SUV,black,fl,35614.0
331,331,central NJ,2006,volkswagen,4,6,gas,92186,clean,manual,fwd,compact,sedan,silver,nj,5246.0
332,332,worcester / central MA,2003,bmw,2,6,gas,132646,clean,automatic,fwd,mid-size,sedan,black,ma,5667.0
333,333,syracuse,1998,honda,2,4,gas,217232,rebuilt,automatic,fwd,mid-size,sedan,silver,ny,4467.0
334,334,anchorage / mat-su,2015,audi,2,6,,151914,rebuilt,automatic,fwd,mid-size,sedan,white,,19333.0
335,335,kalispell,1974,mercedes-benz,2,8,gas,93263,clean,automatic,rwd,mid-size,convertible,green,,6764.0
336,336,"st louis, MO",2017,honda,2,4,gas,68948,clean,automatic,fwd,mid-size,sedan,black,,16375.0
337,337,prescott,2016,ford,2,4,gas,114853,clean,automatic,fwd,compact,hatchback,white,az,7395.0
338,338,stockton,1992,ford,3,4,gas,208101,clean,other,fwd,mid-size,sedan,red,ca,8584.0
339,339,indianapolis,2014,ford,2,4,,158570,rebuilt,automatic,fwd,mid-size,SUV,black,in,9882.0
340,340,north platte,2004,pontiac,4,8,gas,118872,clean,automatic,rwd,full-size,convertible,red,ne,6263.0
341,341,atlanta,2012,toyota,4,4,gas,196731,clean,automatic,fwd,full-size,sedan,blue,ga,2433.0
342,342,san luis obispo,2015,chevrolet,2,6,gas,64480,clean,automatic,4wd,full-size,SUV,black,ca,24187.0
343,343,eau claire,2015,honda,2,6,gas,75435,clean,automatic,fwd,mid-size,SUV,black,wi,19968.0
344,344,indianapolis,2015,bmw,1,6,gas,74055,rebuilt,automatic,rwd,mid-size,SUV,white,in,18325.0
345,345,cedar rapids,1985,ram,3,8,gas,46895,clean,manual,4wd,full-size,truck,white,ia,28339.0
346,346,dallas / fort worth,2013,chevrolet,3,1,gas,8012,clean,automatic,4wd,full-size,SUV,black,,17120.0
347,347,phoenix,1997,bmw,2,6,gas,33445,clean,other,rwd,full-size,coupe,black,az,24979.0
348,348,scranton / wilkes-barre,1994,jeep,3,8,gas,158993,clean,automatic,4wd,full-size,truck,white,pa,18764.0
349,349,tampa bay area,2013,chevrolet,2,4,gas,83327,clean,automatic,4wd,mid-size,SUV,black,fl,7812.0
350,350,tampa bay area,2009,bmw,1,4,gas,78685,clean,automatic,fwd,full-size,sedan,green,fl,10911.0
351,351,central NJ,2013,chevrolet,2,8,gas,107866,clean,automatic,4wd,full-size,truck,white,nj,24739.0
352,352,cleveland,2013,audi,3,4,gas,85345,clean,automatic,fwd,full-size,sedan,black,oh,8908.0
353,353,cincinnati,1989,ford,3,8,diesel,98163,salvage,automatic,rwd,full-size,truck,green,oh,3910.0
354,354,san diego,2014,honda,2,4,gas,76953,clean,automatic,fwd,full-size,sedan,black,,7010.0
355,355,orlando,2013,honda,1,4,gas,50606,clean,manual,fwd,compact,sedan,silver,fl,7432.0
356,356,pittsburgh,2010,bmw,2,6,gas,99956,clean,automatic,fwd,full-size,sedan,black,pa,25264.0
357,357,monterey bay,2009,toyota,2,4,gas,157207,clean,automatic,fwd,full-size,sedan,silver,ca,18921.0
358,358,scranton / wilkes-barre,2008,ford,2,6,gas,110065,clean,manual,fwd,full-size,SUV,black,pa,8828.0
359,359,los angeles,2000,bmw,1,6,gas,195133,rebuilt,manual,rwd,mid-size,sedan,silver,ca,14712.0
360,360,abilene,2009,acura,2,6,gas,179695,clean,automatic,fwd,mid-size,SUV,black,tx,2631.0
361,361,eastern panhandle,2017,chevrolet,3,6,gas,126397,salvage,automatic,fwd,full-size,SUV,black,wv,3465.0
362,362,fayetteville,2012,mercedes-benz,2,6,gas,86199,rebuilt,automatic,fwd,mid-size,sedan,black,nc,8900.0
363,363,odessa / midland,1999,bmw,3,6,gas,187239,clean,manual,rwd,full-size,sedan,green,tx,15020.0
364,364,los angeles,2003,bmw,1,4,gas,214127,clean,manual,4wd,compact,sedan,silver,ca,18049.0
365,365,rochester,2000,jeep,1,8,,45626,clean,automatic,4wd,full-size,SUV,red,ny,22450.0
366,366,bellingham,2009,honda,3,4,gas,170035,clean,automatic,fwd,mid-size,SUV,black,wa,3075.0
367,367,hawaii,2011,hyundai,3,6,gas,123321,clean,automatic,fwd,full-size,sedan,red,hi,4424.0
368,368,rhode island,2013,toyota,4,4,gas,124639,clean,automatic,fwd,mid-size,SUV,silver,ri,4537.0
369,369,stockton,1988,ford,1,8,gas,56317,clean,automatic,fwd,mid-size,sedan,black,ca,8797.0
370,370,orange county,2014,bmw,2,6,gas,96575,clean,automatic,fwd,mid-size,coupe,red,ca,28922.0
371,371,charlotte,2006,bmw,2,8,,199662,clean,manual,4wd,full-size,SUV,black,nc,5099.0
372,372,sarasota-bradenton,2016,nissan,1,4,gas,36269,rebuilt,automatic,fwd,full-size,sedan,silver,fl,17441.0
373,373,nashville,2009,bmw,3,6,gas,199469,clean,manual,fwd,mid-size,SUV,white,tn,21128.0
374,374,altoona-johnstown,2015,bmw,2,8,gas,92316,clean,automatic,4wd,mid-size,sedan,black,pa,6422.0
375,375,ft myers / SW florida,2013,lincoln,2,6,gas,307374,clean,manual,rwd,full-size,sedan,silver,fl,5868.0
376,376,boise,1998,chevrolet,4,8,gas,123134,clean,manual,4wd,full-size,pickup,green,id,6169.0
377,377,rochester,1989,ford,2,8,diesel,130368,clean,manual,4wd,full-size,truck,blue,ny,14642.0
378,378,tucson,2015,chevrolet,2,8,gas,38016,clean,automatic,rwd,full-size,truck,black,az,59597.0
379,379,new haven,2003,acura,3,6,gas,192686,clean,manual,4wd,full-size,SUV,silver,ct,1763.0
380,380,bakersfield,2012,kia,2,4,gas,98964,clean,automatic,fwd,compact,sedan,black,ca,9457.0
381,381,san diego,2012,nissan,3,4,gas,176282,rebuilt,automatic,fwd,mid-size,sedan,black,,3268.0
382,382,tampa bay area,2010,chevrolet,3,8,gas,106621,clean,automatic,4wd,full-size,truck,black,fl,6274.0
383,383,columbia,1998,ram,4,8,gas,146447,clean,automatic,rwd,full-size,truck,green,,2968.0
384,384,okaloosa / walton,2016,chevrolet,2,6,gas,21351,rebuilt,automatic,rwd,mid-size,van,black,fl,33123.0
385,385,new haven,2006,honda,2,6,gas,206520,clean,manual,fwd,full-size,hatchback,red,ct,4418.0
386,386,louisville,2011,bmw,2,6,gas,132087,clean,automatic,4wd,full-size,SUV,red,ky,7670.0
387,387,inland empire,2015,nissan,1,4,gas,10510,clean,automatic,fwd,compact,SUV,blue,ca,29469.0
388,388,champaign urbana,2008,ford,1,4,,64941,clean,automatic,4wd,full-size,SUV,blue,il,35243.0
389,389,north jersey,2005,toyota,4,8,gas,226169,clean,automatic,fwd,full-size,pickup,red,nj,3316.0
390,390,rhode island,2009,ford,2,6,gas,160188,clean,automatic,4wd,full-size,SUV,grey,ri,8064.0
391,391,lakeland,2004,ram,4,6,gas,141655,clean,automatic,rwd,full-size,truck,silver,,2661.0
392,392,palm springs,2009,ford,2,6,gas,53073,clean,automatic,fwd,full-size,sedan,grey,ca,27019.0
393,393,wyoming,2006,chevrolet,3,4,gas,189866,clean,automatic,fwd,mid-size,sedan,silver,wy,3824.0
394,394,ft myers / SW florida,2011,lincoln,2,8,gas,315569,clean,automatic,fwd,full-size,sedan,black,fl,5192.0
395,395,south jersey,2012,subaru,1,4,gas,213649,clean,automatic,4wd,full-size,wagon,black,nj,2445.0
396,396,baltimore,2009,ram,2,6,,165577,clean,automatic,rwd,full-size,SUV,black,md,7120.0
397,397,richmond,2013,ford,3,4,gas,67569,clean,other,fwd,full-size,sedan,red,va,14642.0
398,398,los angeles,2006,volkswagen,1,4,gas,118651,clean,automatic,fwd,full-size,sedan,blue,ca,5398.0
399,399,tampa bay area,2006,ford,1,6,gas,141861,clean,manual,fwd,compact,convertible,green,fl,16926.0
400,400,gadsden-anniston,2012,chevrolet,2,4,gas,120420,clean,automatic,fwd,full-size,SUV,green,al,15667.0
401,401,pittsburgh,2013,ford,3,4,,111383,clean,automatic,fwd,full-size,truck,white,pa,9390.0
402,402,wausau,2017,mitsubishi,3,6,gas,40550,clean,manual,fwd,full-size,coupe,blue,wi,20479.0
403,403,spokane / coeur d'alene,2013,ford,2,4,gas,104982,clean,automatic,fwd,mid-size,sedan,green,id,8243.0
404,404,north dakota,2013,bmw,2,6,gas,100240,clean,manual,rwd,mid-size,sedan,black,nd,15608.0
405,405,north jersey,2012,honda,2,4,gas,110805,clean,automatic,fwd,mid-size,sedan,black,nj,17154.0
406,406,north jersey,2012,ford,2,8,diesel,89826,clean,automatic,rwd,full-size,pickup,white,nj,25824.0
407,407,san diego,2016,mazda,2,4,gas,29080,clean,automatic,fwd,mid-size,hatchback,grey,ca,7847.0
408,408,denver,2004,toyota,2,4,gas,190350,clean,automatic,fwd,mid-size,sedan,red,,4261.0
409,409,wichita,2005,ram,3,8,gas,131134,clean,automatic,4wd,full-size,SUV,silver,ks,5353.0
410,410,san diego,2013,nissan,2,4,gas,78980,clean,automatic,fwd,mid-size,sedan,black,ca,7930.0
411,411,grand rapids,2015,honda,1,4,gas,121557,clean,automatic,fwd,compact,sedan,black,mi,14945.0
412,412,richmond,1983,ram,2,6,diesel,134062,clean,manual,4wd,full-size,truck,black,va,7131.0
413,413,st augustine,1995,bmw,2,6,gas,50895,rebuilt,other,rwd,mid-size,coupe,red,fl,19026.0
414,414,fresno / madera,2011,ford,2,8,diesel,96643,clean,manual,4wd,full-size,truck,red,ca,18458.0
415,415,south coast,1989,chevrolet,3,8,gas,145015,clean,automatic,rwd,full-size,truck,green,ma,4646.0
416,416,redding,2010,honda,2,4,gas,174624,clean,automatic,fwd,compact,sedan,red,ca,3221.0
417,417,daytona beach,2011,ford,2,6,gas,21752,clean,automatic,rwd,full-size,pickup,black,,25897.0
418,418,new hampshire,2007,ford,2,4,gas,160081,clean,automatic,rwd,mid-size,van,grey,nh,8561.0
419,419,sacramento,2007,ford,2,6,gas,132376,clean,automatic,fwd,mid-size,sedan,red,ca,6551.0
420,420,wichita,2014,honda,1,4,gas,161141,clean,automatic,fwd,compact,sedan,blue,ks,1840.0
421,421,morgantown,2018,chevrolet,1,4,gas,6313,rebuilt,automatic,fwd,full-size,sedan,black,,16908.0
422,422,danville,2013,fiat,1,4,gas,54646,salvage,manual,fwd,full-size,sedan,black,va,20661.0
423,423,charlotte,2014,volkswagen,2,4,gas,100054,clean,automatic,fwd,mid-size,sedan,white,nc,7840.0
424,424,madison,2011,chevrolet,2,4,gas,98258,clean,automatic,fwd,mid-size,SUV,black,wi,4723.0
425,425,new york city,2008,toyota,3,4,gas,177837,clean,automatic,fwd,mid-size,sedan,silver,ny,7585.0
426,426,killeen / temple / ft hood,2017,mitsubishi,1,4,gas,35252,,automatic,fwd,mid-size,,black,tx,26467.0
427,427,worcester / central MA,2014,chevrolet,2,4,gas,75902,clean,automatic,4wd,full-size,SUV,black,ma,17479.0
428,428,denver,2012,chevrolet,3,4,gas,37492,lien,automatic,fwd,mid-size,SUV,silver,co,7349.0
429,429,phoenix,2013,ford,2,6,gas,163523,clean,automatic,4wd,full-size,sedan,white,az,10165.0
430,430,fayetteville,1988,jaguar,4,6,gas,95693,clean,manual,rwd,full-size,coupe,red,nc,46158.0
431,431,spokane / coeur d'alene,2012,gmc,2,6,gas,225321,clean,automatic,4wd,full-size,pickup,silver,id,19122.0
432,432,bakersfield,2012,ram,2,6,diesel,175979,clean,manual,4wd,full-size,truck,red,ca,18751.0
433,433,el paso,1983,ford,3,8,gas,155116,clean,automatic,rwd,full-size,truck,white,,6971.0
434,434,monterey bay,1982,ram,3,8,diesel,139356,clean,automatic,rwd,full-size,truck,blue,ca,21739.0
435,435,rhode island,2013,ford,2,4,gas,98976,clean,automatic,fwd,mid-size,sedan,black,ri,9647.0
436,436,buffalo,2008,bmw,2,6,gas,144283,,automatic,fwd,mid-size,,silver,ny,8473.0
437,437,albany,2015,chevrolet,2,6,gas,114670,clean,automatic,4wd,full-size,truck,white,ny,21860.0
438,438,tulsa,2017,chevrolet,3,8,gas,16981,clean,manual,rwd,full-size,truck,black,ok,38137.0
439,439,bismarck,1999,chevrolet,4,6,gas,184800,clean,automatic,4wd,full-size,SUV,green,nd,3221.0
440,440,san luis obispo,2016,ford,1,8,,35266,clean,automatic,4wd,full-size,truck,black,ca,25123.0
441,441,cedar rapids,2016,ford,2,8,diesel,45895,clean,manual,4wd,full-size,truck,blue,ia,40268.0
442,442,stockton,2018,nissan,1,4,gas,22485,rebuilt,automatic,fwd,compact,sedan,black,ca,15527.0
443,443,harrisburg,2011,bmw,2,4,gas,108497,clean,automatic,fwd,full-size,sedan,black,pa,10133.0
444,444,tampa bay area,2017,honda,2,4,gas,100467,lien,automatic,fwd,full-size,SUV,black,fl,9318.0
445,445,richmond,2017,ford,1,8,diesel,17144,clean,automatic,rwd,full-size,truck,black,va,77858.0
446,446,richmond,2010,toyota,3,4,gas,79602,clean,manual,fwd,compact,SUV,black,va,21167.0
447,447,new hampshire,2006,cadillac,2,6,gas,111929,clean,automatic,fwd,mid-size,sedan,blue,nh,4371.0
448,448,roanoke,1995,mercury,2,6,gas,160330,clean,automatic,fwd,full-size,sedan,blue,va,2973.0
449,449,buffalo,2011,ford,3,6,gas,6464,clean,automatic,rwd,mid-size,truck,white,ny,48668.0
450,450,albuquerque,2001,ford,4,8,gas,140909,clean,manual,rwd,full-size,convertible,green,nm,3275.0
451,451,tucson,2007,chevrolet,2,4,gas,103150,clean,automatic,fwd,full-size,sedan,green,az,2884.0
452,452,columbia / jeff city,2017,chevrolet,2,5,gas,128310,clean,automatic,4wd,mid-size,SUV,red,,22066.0
453,453,sarasota-bradenton,1949,bmw,1,4,gas,30975,clean,manual,rwd,compact,convertible,black,fl,48111.0
454,454,springfield,2014,chevrolet,2,8,gas,94474,clean,automatic,4wd,full-size,truck,grey,il,33086.0
455,455,rhode island,2014,toyota,2,4,gas,151506,clean,automatic,fwd,full-size,pickup,green,,21555.0
456,456,atlanta,1986,ford,1,8,diesel,93178,clean,manual,4wd,full-size,pickup,white,ga,21370.0
457,457,richmond,2013,ford,2,6,diesel,99650,clean,automatic,rwd,full-size,truck,black,va,12853.0
458,458,fresno / madera,1996,buick,3,6,,106740,clean,automatic,fwd,compact,coupe,blue,ca,6881.0
459,459,los angeles,2012,gmc,2,8,gas,274244,clean,automatic,4wd,full-size,truck,silver,ca,4790.0
460,460,chattanooga,2016,honda,2,4,gas,107364,clean,automatic,fwd,compact,coupe,white,tn,16746.0
