,kick_off_time,home_team,away_team,temperature,humidity,attendance,month,year,capacity_y,rain,first_end_sec,home_team_capacity,away_team_capacity,stadium_distance,is_home_stadium,discomfort
233,15,26,29,22.8,59.0,12181.0,10,2006,22331,0,0,22331.0,37496.0,10.461230909101337,0,69.64848
234,15,29,5,19.1,46.0,15315.0,10,2006,37496,0,0,37496.0,19470.0,0.6640104737125694,1,63.89114
235,19,10,23,17.9,54.0,14383.0,10,2006,26827,0,0,26827.0,15859.0,1.0610284604910436,1,62.646339999999995
236,15,13,3,21.6,45.0,36272.0,10,2006,41684,0,0,41684.0,20588.0,4.42053438378506,0,66.9838
237,15,24,8,22.0,46.0,11490.0,10,2006,15165,0,0,15165.0,15491.0,2.122034993492789,1,67.5608
238,14,6,21,23.5,51.0,9888.0,10,2006,20223,0,0,20223.0,20248.0,1.5468613455135596,1,69.90715
239,14,2,19,26.3,45.0,16281.0,10,2006,21000,0,0,21000.0,72081.0,4.125667771855231,1,72.88465
240,14,7,0,33.1,26.0,12843.0,10,2006,30684,0,0,31997.0,17892.0,4.111496093981483,0,77.91293999999999
241,15,20,26,21.8,47.0,17541.0,10,2006,21500,0,0,62010.0,22331.0,9.538044970445114,0,67.38054
242,15,11,1,24.4,43.0,11689.0,10,2006,36894,0,0,36894.0,48999.0,7.2381737618429725,1,70.30207999999999
243,16,20,10,18.9,65.0,50134.0,10,2006,62010,0,0,62010.0,26827.0,0.32228674774181815,1,64.47614999999999
244,15,5,8,20.3,54.0,12863.0,10,2006,19470,0,0,19470.0,15491.0,0.5979772141495209,1,65.87338
245,14,19,29,21.3,52.0,24333.0,10,2006,72081,0,0,72081.0,37496.0,1.1416253822620612,1,67.08224
246,13,23,6,24.3,42.0,9747.0,10,2006,15859,0,0,15859.0,20223.0,1.719862814255843,0,70.08094
247,15,21,13,21.8,66.0,13244.0,10,2006,20248,0,0,20248.0,41684.0,2.955125535776775,0,68.76411999999999
248,14,3,7,23.1,40.0,8491.0,10,2006,20588,0,0,20588.0,31997.0,4.436373617089188,1,68.43860000000001
249,15,26,24,24.8,37.0,16445.0,10,2006,22331,0,0,22331.0,15165.0,7.502896351598441,0,70.18124
250,15,1,2,21.8,60.0,36161.0,10,2006,48999,0,0,48999.0,21000.0,4.078297804606338,1,68.3272
251,15,0,11,24.8,47.0,7897.0,10,2006,15516,0,0,17892.0,36894.0,3.1266823454289407,0,71.20644
252,14,8,1,21.3,51.0,10074.0,10,2006,21500,0,0,15491.0,48999.0,0.27263713715669124,0,67.01437
253,14,10,3,22.1,52.0,10505.0,10,2006,26827,0,0,26827.0,20588.0,3.9787627393633325,1,68.14207999999999
254,14,23,0,22.5,45.0,9852.0,10,2006,15859,0,0,15859.0,17892.0,3.2318257745627377,0,68.11375
255,14,13,26,20.3,48.0,38203.0,10,2006,41684,0,0,41684.0,22331.0,9.612236667502579,0,65.52556
256,14,24,20,22.2,66.0,16162.0,10,2006,15165,0,0,15165.0,62010.0,2.1823873364208315,1,69.34948
257,14,6,5,22.9,37.0,18534.0,10,2006,41255,0,0,20223.0,19470.0,3.2141648638341644,0,67.94627
258,14,11,19,23.0,55.0,16162.0,10,2006,36894,0,0,36894.0,72081.0,7.290716897826722,1,69.5885
259,15,2,21,22.2,43.0,19170.0,10,2006,21000,0,0,21000.0,20248.0,2.9467293762787152,1,67.58354
260,15,7,29,21.1,49.0,28690.0,10,2006,31997,0,0,31997.0,37496.0,9.409118994588868,1,66.61961
261,15,29,2,19.5,66.0,14663.0,11,2006,37496,0,0,37496.0,21000.0,5.236460665874411,1,65.3983
262,15,20,19,14.8,83.0,52582.0,11,2006,62010,0,0,62010.0,72081.0,0.40676443483790414,1,58.58016
263,15,5,13,17.6,84.0,11286.0,11,2006,19470,1,0,19470.0,41684.0,2.5418345320547586,1,63.18016
264,15,1,10,14.8,77.0,23251.0,11,2006,48999,1,0,48999.0,26827.0,0.14250487871298104,1,58.559039999999996
265,15,21,8,16.1,90.0,9079.0,11,2006,20248,0,0,20248.0,15491.0,1.4801164301905323,0,60.8161
266,15,3,23,15.5,87.0,5566.0,11,2006,20588,0,0,20588.0,15859.0,2.941463220944641,1,59.76415
267,15,0,24,16.8,77.0,7873.0,11,2006,15516,0,0,17892.0,15165.0,2.363453816134353,0,61.70364
268,15,26,11,14.1,80.0,11505.0,11,2006,22331,0,0,22331.0,36894.0,2.1134766075185243,0,57.4482
269,15,7,6,15.6,77.0,19273.0,11,2006,31997,0,0,31997.0,20223.0,5.624441277820666,1,59.81688
270,14,8,29,13.7,42.0,12094.0,11,2006,62010,0,0,15491.0,37496.0,1.0127307148704543,0,57.08745999999999
271,14,10,26,14.6,38.0,12871.0,11,2006,26827,0,0,26827.0,22331.0,9.402763896733193,1,58.18452
272,14,19,21,14.4,36.0,20258.0,11,2006,72081,0,0,72081.0,20248.0,1.241177900871988,1,57.94816
273,14,23,7,13.4,38.0,9156.0,11,2006,15859,0,0,15859.0,31997.0,7.342192068222478,0,56.76108
274,14,24,1,14.7,52.0,14406.0,11,2006,15165,0,0,15165.0,48999.0,1.9002943918501087,1,58.338559999999994
275,14,6,20,13.1,62.0,32109.0,11,2006,41255,0,0,20223.0,62010.0,2.879363147987082,0,56.08578
276,14,11,3,8.4,76.0,8182.0,11,2006,36894,1,0,36894.0,20588.0,3.3655453400608115,1,48.55616
277,15,13,0,13.2,53.0,40393.0,11,2006,41684,0,0,41684.0,17892.0,4.8193254802555066,0,56.33904
278,15,2,5,12.6,83.0,16950.0,11,2006,21000,1,0,21000.0,19470.0,4.646649083751643,1,54.99042
279,15,29,13,13.1,49.0,12178.0,11,2006,37496,0,0,37496.0,41684.0,2.4684545743898156,1,56.25881
280,15,20,23,13.4,48.0,57781.0,11,2006,62010,0,0,62010.0,15859.0,1.1602718017473375,1,56.65768
281,15,5,11,14.3,48.0,12049.0,11,2006,19470,0,0,19470.0,36894.0,7.812052320850473,1,57.81436
282,15,1,19,12.3,45.0,23553.0,11,2006,48999,0,0,48999.0,72081.0,0.17212320464133138,1,55.307649999999995
283,15,21,10,14.4,60.0,12172.0,11,2006,20248,0,0,20248.0,26827.0,1.312921510709607,0,57.937599999999996
284,15,3,24,12.1,59.0,13785.0,11,2006,20588,0,0,20588.0,15165.0,2.179827494960558,1,54.731609999999996
285,15,0,6,13.3,45.0,8737.0,11,2006,15516,0,0,17892.0,20223.0,1.5129853555048023,0,56.56315
286,15,26,2,11.1,84.0,20187.0,11,2006,22331,0,0,22331.0,21000.0,5.22490798581843,0,52.50975999999999
287,15,7,8,13.5,72.0,15841.0,11,2006,31997,0,0,31997.0,15491.0,8.425790621822077,1,56.5618
288,14,8,0,15.9,44.0,9285.0,11,2006,62010,0,0,15491.0,17892.0,4.316484102053422,0,59.81304
289,14,1,20,11.2,58.0,41528.0,11,2006,48999,0,0,48999.0,62010.0,0.302127735775785,1,53.50904
290,14,10,29,13.4,49.0,17518.0,11,2006,26827,0,0,26827.0,37496.0,1.0723635246920684,1,56.64734
291,14,19,7,13.3,46.0,24895.0,11,2006,72081,0,0,72081.0,31997.0,8.27880229697473,1,56.55182
292,14,23,5,9.1,50.0,15069.0,11,2006,15859,0,0,15859.0,19470.0,1.5363960872620128,0,51.025499999999994
293,14,24,21,17.1,63.0,37711.0,11,2006,51697,0,0,15165.0,20248.0,0.6586610746537234,0,61.80727
294,14,6,26,14.1,66.0,10707.0,11,2006,20223,0,0,20223.0,22331.0,6.660316417061959,1,57.49594
295,14,2,3,14.3,73.0,16768.0,11,2006,21000,0,0,21000.0,20588.0,0.2510835706811496,1,57.77861
296,14,11,13,13.8,91.0,11214.0,11,2006,36894,1,0,36894.0,41684.0,7.501852545391239,1,56.89742
297,14,29,24,14.8,40.0,16433.0,12,2006,37496,0,1,37496.0,15165.0,3.041281707249424,1,58.428799999999995
298,14,20,2,15.6,34.0,62241.0,12,2006,62010,0,1,62010.0,21000.0,4.3135447863595875,1,59.32496
299,14,5,19,14.8,36.0,17175.0,12,2006,19470,0,1,19470.0,72081.0,0.5214669709051666,1,58.41472
300,14,13,8,8.1,72.0,33993.0,12,2006,41684,0,1,41684.0,15491.0,2.049059812987407,0,48.33868
301,14,21,11,14.5,31.0,13581.0,12,2006,20248,0,1,20248.0,36894.0,6.111499469260642,0,58.06205
302,14,3,6,13.3,48.0,9110.0,12,2006,20588,0,1,20588.0,20223.0,1.2339581685818972,1,56.52916
303,14,0,10,12.1,72.0,9278.0,12,2006,15516,0,1,17892.0,26827.0,4.244696526304328,0,54.42988
304,14,26,23,11.2,40.0,14703.0,12,2006,22331,0,1,22331.0,15859.0,8.377773169101513,0,54.087199999999996
305,14,7,1,13.1,44.0,20854.0,12,2006,31997,0,1,31997.0,48999.0,8.248674927719845,1,56.325359999999996
306,14,1,11,14.8,54.0,25257.0,3,2007,48999,0,1,48999.0,36894.0,7.2381737618429725,1,58.47808
307,14,19,23,14.8,58.0,24466.0,3,2007,72081,0,1,72081.0,15859.0,1.0242411937141538,1,58.49216
308,14,7,13,19.8,54.0,20039.0,3,2007,31997,0,1,31997.0,41684.0,8.759669301186257,1,65.20107999999999
309,15,10,29,15.4,60.0,20295.0,3,2007,26827,0,1,26827.0,37496.0,1.0723635246920684,1,59.3416
310,15,21,25,15.3,64.0,18333.0,3,2007,20248,0,1,20248.0,28425.0,3.3286620435870446,0,59.235079999999996
311,16,20,18,15.2,64.0,57188.0,3,2007,62010,0,1,62010.0,15440.0,0.44613127309907513,1,59.09072
312,19,2,8,14.4,47.0,18355.0,3,2007,21000,0,1,21000.0,15491.0,4.238588188952521,1,57.94332
313,16,17,24,16.9,69.0,10960.0,3,2007,15109,0,1,15109.0,15165.0,2.380758342922687,1,61.66638999999999
314,16,6,5,19.2,51.0,18410.0,3,2007,20223,0,1,20223.0,19470.0,3.2141648638341644,1,64.25308
315,14,23,6,15.1,26.0,11791.0,3,2007,15859,0,0,15859.0,20223.0,1.719862814255843,0,58.69974
316,14,11,17,7.3,75.0,12891.0,3,2007,36894,1,0,36894.0,15109.0,7.710087509831851,1,46.908249999999995
317,15,24,7,12.0,58.0,11452.0,3,2007,15165,0,0,15165.0,31997.0,6.404779815940364,1,54.6164
318,16,8,1,13.0,34.0,17023.0,3,2007,62010,0,0,15491.0,48999.0,0.27263713715669124,0,56.3438
319,19,5,21,10.8,70.0,15373.0,3,2007,19470,0,0,19470.0,20248.0,1.744733156521656,1,52.5224
320,19,18,19,10.6,65.0,13737.0,3,2007,15440,0,0,15440.0,72081.0,0.039883727258121025,1,52.412099999999995
321,14,29,2,11.4,45.0,18406.0,3,2007,37496,0,0,37496.0,21000.0,5.236460665874411,1,54.1777
322,16,13,20,2.5,68.0,40524.0,3,2007,41684,0,0,41684.0,62010.0,2.085724908037975,1,40.28399999999999
323,16,25,10,8.7,25.0,14664.0,3,2007,28425,0,0,28425.0,26827.0,4.574808921790844,1,51.92525
324,13,7,8,11.6,35.0,16870.0,3,2007,31997,0,0,31997.0,15491.0,8.425790621822077,1,54.7104
325,14,20,23,11.8,26.0,39494.0,3,2007,62010,0,0,62010.0,15859.0,1.1602718017473375,1,55.177319999999995
326,15,21,17,10.0,53.0,11460.0,3,2007,20248,0,0,20248.0,15109.0,1.7253194539226608,0,52.068
327,16,5,29,7.8,53.0,14814.0,3,2007,19470,0,0,19470.0,37496.0,0.6640104737125694,1,49.13166
328,16,19,25,8.0,45.0,16657.0,3,2007,72081,0,0,72081.0,28425.0,4.518347711930557,1,49.909
329,19,10,18,6.0,25.0,18621.0,3,2007,26827,0,0,26827.0,15440.0,0.12521050616062912,1,49.07
330,19,2,11,3.6,49.0,14123.0,3,2007,21000,0,0,21000.0,36894.0,3.167465712317833,1,43.95536
331,14,6,13,10.1,29.0,11620.0,3,2007,20223,0,0,20223.0,41684.0,3.4776728784639874,1,53.233709999999995
332,16,1,24,8.1,28.0,27046.0,3,2007,48999,0,0,48999.0,15165.0,1.9002943918501087,1,51.10232
333,14,23,2,15.9,37.0,13064.0,3,2007,15859,0,0,15859.0,21000.0,3.1533555791683168,0,59.71217
334,14,13,10,11.3,56.0,31500.0,3,2007,41684,0,0,41684.0,26827.0,2.370507222229872,1,53.70972
335,14,24,5,16.5,66.0,12379.0,3,2007,15165,0,0,15165.0,19470.0,2.4024174507212566,1,61.0081
336,16,8,21,16.1,61.0,7737.0,3,2007,21500,0,0,15491.0,20248.0,1.4801164301905323,0,60.34079
337,18,11,19,17.7,78.0,9337.0,3,2007,36894,0,0,36894.0,72081.0,7.290716897826722,1,63.15093999999999
338,19,17,1,15.0,84.0,10793.0,3,2007,15109,0,0,15109.0,48999.0,0.48336171666879296,1,58.912
339,19,25,29,18.6,68.0,10518.0,3,2007,28425,0,0,28425.0,37496.0,5.633163576288648,1,64.16352
340,14,18,6,20.4,57.0,10225.0,4,2007,15440,0,0,15440.0,20223.0,2.683515928859194,1,66.18472
341,16,7,20,15.4,74.0,27163.0,4,2007,31997,0,0,31997.0,62010.0,8.498356600991347,1,59.47404
342,13,23,25,17.4,28.0,8373.0,4,2007,15859,0,0,15859.0,28425.0,3.552098833353753,0,61.21328
343,14,1,13,17.4,32.0,21092.0,4,2007,48999,0,0,48999.0,41684.0,2.268334593309588,1,61.33032
344,14,6,11,15.0,53.0,16825.0,4,2007,41255,0,0,20223.0,36894.0,4.597967558846954,0,58.741499999999995
345,14,2,10,13.4,66.0,18587.0,4,2007,21000,1,0,21000.0,26827.0,4.180828086599581,1,56.47156
346,16,29,8,14.6,58.0,10234.0,4,2007,37496,0,0,37496.0,15491.0,1.0127307148704543,1,58.21532
347,16,19,17,15.5,47.0,18960.0,4,2007,72081,0,0,72081.0,15109.0,0.501006659046562,1,59.346149999999994
348,19,20,24,16.4,49.0,45025.0,4,2007,62010,0,0,62010.0,15165.0,2.1823873364208315,1,60.532639999999994
349,16,5,18,15.9,56.0,15584.0,4,2007,19470,0,0,19470.0,15440.0,0.5316816294259288,1,59.98596
350,16,21,7,15.0,59.0,13225.0,4,2007,20248,0,0,20248.0,31997.0,7.054945315229953,0,58.774499999999996
351,13,8,6,23.1,27.0,6584.0,4,2007,21500,0,0,15491.0,20223.0,2.805099615178749,0,67.32463
352,14,18,29,24.0,31.0,19367.0,4,2007,72081,0,0,15440.0,37496.0,1.1623308286838996,0,68.67259999999999
353,14,11,23,19.3,40.0,7181.0,4,2007,36894,0,0,36894.0,15859.0,6.305066658679917,1,63.8558
354,15,13,2,10.8,79.0,32686.0,4,2007,41684,0,0,41684.0,21000.0,4.67062891197576,1,52.19768
355,15,25,5,19.0,32.0,10983.0,4,2007,28425,0,0,28425.0,19470.0,5.038799198136913,1,63.1332
356,16,24,19,17.8,36.0,11864.0,4,2007,15165,0,0,15165.0,72081.0,1.8996680422971235,1,61.91392
357,15,17,20,16.9,56.0,35013.0,4,2007,54224,0,0,15109.0,62010.0,0.26632468390668396,0,61.350359999999995
358,15,10,21,19.6,44.0,21208.0,4,2007,26827,0,0,26827.0,20248.0,1.312921510709607,1,64.42176
359,16,7,1,18.7,33.0,17431.0,4,2007,31997,0,0,31997.0,48999.0,8.248674927719845,1,62.837289999999996
360,14,1,18,22.4,46.0,22168.0,4,2007,48999,0,0,48999.0,15440.0,0.20687907576166953,1,68.06696
361,16,20,10,21.9,55.0,50531.0,4,2007,62010,0,0,62010.0,26827.0,0.32228674774181815,1,68.09854999999999
362,16,5,8,19.5,70.0,9481.0,4,2007,19470,0,0,19470.0,15491.0,0.5979772141495209,1,65.5985
363,16,6,25,20.9,58.0,10363.0,4,2007,20223,0,0,20223.0,28425.0,1.8327519226139195,1,66.93578
364,18,23,17,18.8,54.0,11437.0,4,2007,15859,0,0,15859.0,15109.0,1.40537387485181,0,63.85648
365,19,21,29,17.6,82.0,12738.0,4,2007,20248,0,0,20248.0,37496.0,2.382798432210745,0,63.11768
366,19,11,13,18.3,67.0,8326.0,4,2007,36894,0,0,36894.0,41684.0,7.501852545391239,1,63.68039
367,16,19,7,20.8,63.0,17219.0,4,2007,72081,0,0,72081.0,31997.0,8.27880229697473,1,67.11196
368,16,2,24,19.9,80.0,14495.0,4,2007,21000,1,0,21000.0,15165.0,2.3389876032163928,1,66.7398
369,13,18,21,24.0,31.0,15008.0,4,2007,72081,0,0,15440.0,20248.0,1.2213246520843635,0,68.67259999999999
370,15,7,2,21.1,19.0,20806.0,4,2007,31997,0,0,31997.0,21000.0,4.205017497984652,1,64.64291
371,16,8,23,13.6,60.0,6628.0,4,2007,21500,0,0,15491.0,15859.0,1.0853357915373332,0,56.8144
372,16,17,6,13.2,79.0,11077.0,4,2007,15109,1,0,15109.0,20223.0,3.118823838239029,1,56.018719999999995
373,16,25,1,21.3,19.0,9213.0,4,2007,28425,0,0,28425.0,48999.0,4.474038561826223,1,64.84253
374,19,13,19,11.3,66.0,41283.0,4,2007,41684,0,0,41684.0,72081.0,2.4350511687668885,1,53.39842
375,19,24,11,14.4,44.0,10131.0,4,2007,15165,0,0,15165.0,36894.0,5.490050145256337,1,57.94464
376,15,10,5,21.0,33.0,21804.0,4,2007,26827,0,0,26827.0,19470.0,0.47537437180606346,1,65.4517
377,16,29,20,18.8,24.0,36146.0,4,2007,37496,0,0,37496.0,62010.0,0.933039479010391,1,62.56288
378,14,20,5,23.7,33.0,57440.0,5,2007,62010,0,0,62010.0,19470.0,0.5250556225315569,1,68.52078999999999
379,14,23,18,24.1,28.0,16279.0,5,2007,15859,0,0,15859.0,15440.0,1.0254210965905637,0,68.49752
380,16,17,13,22.1,36.0,13481.0,5,2007,20000,0,0,15109.0,41684.0,2.2297178468864636,0,66.92944
381,16,1,29,20.1,43.0,30436.0,5,2007,48999,0,0,48999.0,37496.0,1.1606281100632567,1,64.98857
382,16,6,7,21.0,41.0,14146.0,5,2007,20223,0,0,20223.0,31997.0,5.624441277820666,1,65.9709
383,16,25,2,21.1,49.0,22236.0,5,2007,28425,0,0,28425.0,21000.0,0.4021655411606228,1,66.61961
384,16,11,8,20.8,46.0,13220.0,5,2007,36894,0,0,36894.0,15491.0,7.386918540320378,1,66.04232
385,19,19,10,18.3,64.0,33498.0,5,2007,72081,0,0,72081.0,26827.0,0.0875658301222585,1,63.56588
386,19,21,24,16.9,76.0,20318.0,5,2007,20248,0,0,20248.0,15165.0,0.6586610746537234,0,61.83655999999999
387,13,18,25,17.2,83.0,4458.0,5,2007,15440,0,0,15440.0,28425.0,4.507176933513048,1,62.49624
388,13,7,11,18.9,78.0,20224.0,5,2007,31997,0,0,31997.0,36894.0,1.4420280940432435,1,65.04957999999999
389,14,13,23,17.1,73.0,39507.0,5,2007,41684,0,0,41684.0,15859.0,2.310844208898552,1,62.070170000000005
390,14,2,21,18.3,86.0,18223.0,5,2007,21000,1,0,21000.0,20248.0,2.9467293762787152,1,64.40562
391,15,29,19,19.4,73.0,13344.0,5,2007,37496,1,0,37496.0,72081.0,1.1416253822620612,1,65.59537999999999
392,16,8,20,17.8,84.0,33162.0,5,2007,62010,0,0,15491.0,62010.0,0.08212391779502097,0,63.50848
393,16,10,1,16.9,83.0,14983.0,5,2007,26827,1,0,26827.0,48999.0,0.14250487871298104,1,62.00673
394,16,24,6,17.5,81.0,23142.0,5,2007,51697,0,0,15165.0,20223.0,1.018700409221481,0,62.92525
395,19,5,17,17.9,74.0,11969.0,5,2007,19470,1,0,19470.0,15109.0,0.3128647408865425,1,63.33054
396,14,19,6,22.6,43.0,19074.0,5,2007,72081,0,0,72081.0,20223.0,2.6927804110563915,1,68.07782
397,14,11,18,21.8,37.0,13636.0,5,2007,36894,0,0,36894.0,15440.0,7.281128105843221,1,66.65234
398,15,21,13,20.1,66.0,12197.0,5,2007,20248,0,0,20248.0,41684.0,2.955125535776775,0,66.27634
399,16,17,7,22.7,39.0,9374.0,5,2007,15109,0,0,15109.0,31997.0,8.730107678143554,1,67.87447
400,19,29,24,19.9,60.0,13259.0,5,2007,37496,0,0,37496.0,15165.0,3.041281707249424,1,65.6596
401,19,1,5,18.8,65.0,21821.0,5,2007,48999,0,0,48999.0,19470.0,0.6018465077650771,1,64.3308
402,14,23,10,26.5,19.0,12686.0,5,2007,15859,0,0,15859.0,26827.0,1.0610284604910436,0,70.03264999999999
403,15,25,8,22.2,31.0,7769.0,5,2007,28425,0,0,28425.0,15491.0,4.637434575768482,1,66.66217999999999
404,16,20,2,22.6,63.0,55258.0,5,2007,62010,0,0,62010.0,21000.0,4.3135447863595875,1,69.69262
405,13,2,17,18.3,58.0,13765.0,5,2007,21000,1,0,21000.0,15109.0,4.554291714472833,1,63.33686
406,14,13,29,16.6,69.0,38268.0,5,2007,41684,0,0,41684.0,37496.0,2.4684545743898156,1,61.21846
407,14,6,20,20.4,51.0,34347.0,5,2007,41255,0,0,20223.0,62010.0,2.879363147987082,0,65.83096
408,14,7,10,20.9,55.0,15371.0,5,2007,31997,0,0,31997.0,26827.0,8.340986564315822,1,66.74404999999999
409,16,8,18,16.3,82.0,9466.0,5,2007,21500,0,0,15491.0,15440.0,0.44627568647305876,0,61.009339999999995
410,16,5,11,20.8,63.0,10983.0,5,2007,19470,0,0,19470.0,36894.0,7.812052320850473,1,67.11196
411,19,23,21,19.9,30.0,12422.0,5,2007,15859,0,0,15859.0,20248.0,0.6446801989203639,0,64.0393
412,15,24,25,22.4,42.0,12149.0,5,2007,15165,0,0,15165.0,28425.0,2.7088540068924116,1,67.75192
413,16,19,1,21.7,29.0,25811.0,5,2007,72081,0,0,72081.0,48999.0,0.17212320464133138,1,65.96007
414,13,18,7,27.5,38.0,4935.0,5,2007,15440,0,0,15440.0,31997.0,8.264063920924741,1,73.4865
415,15,1,6,27.2,37.0,22679.0,5,2007,48999,0,0,48999.0,20223.0,2.64280962298933,1,73.00435999999999
416,15,25,17,25.9,42.0,9173.0,5,2007,28425,0,0,28425.0,15109.0,4.951248580938459,1,72.04221999999999
417,16,29,23,23.9,47.0,10081.0,5,2007,37496,0,0,37496.0,15859.0,2.087311598040404,1,70.05867
418,19,5,2,23.7,59.0,14405.0,5,2007,19470,0,0,19470.0,21000.0,4.646649083751643,1,70.90316999999999
419,19,11,21,19.6,70.0,10514.0,5,2007,36894,0,0,36894.0,20248.0,6.111499469260642,1,65.7488
420,15,20,19,27.9,31.0,51829.0,5,2007,62010,0,0,62010.0,72081.0,0.40676443483790414,1,73.02851
421,15,10,8,28.8,24.0,14033.0,5,2007,26827,0,0,26827.0,15491.0,0.32924660701060876,1,73.03888
422,16,24,13,26.7,33.0,11734.0,5,2007,15165,0,0,15165.0,41684.0,3.3737853295703264,1,71.93089
423,13,17,8,24.1,44.0,12730.0,6,2007,20000,0,0,15109.0,15491.0,0.3484035414573276,0,70.02696
424,14,2,18,20.3,72.0,19752.0,6,2007,21000,0,0,21000.0,15440.0,4.115285791029938,1,66.91684000000001
425,15,13,25,23.7,57.0,38667.0,6,2007,41684,0,0,41684.0,28425.0,5.054014357984853,1,70.71991
426,15,7,29,22.8,53.0,21804.0,6,2007,31997,0,0,31997.0,37496.0,9.409118994588868,1,69.15216000000001
427,19,19,5,20.8,75.0,23028.0,6,2007,72081,1,0,72081.0,19470.0,0.5214669709051666,1,67.86699999999999
428,19,6,10,17.3,82.0,21190.0,6,2007,41255,0,0,20223.0,26827.0,2.7464450932811366,0,62.63114
429,14,23,24,20.3,64.0,11389.0,6,2007,15859,0,0,15859.0,15165.0,1.144942511618814,0,66.45308
430,16,21,1,24.5,55.0,15322.0,6,2007,20248,0,0,20248.0,48999.0,1.2476055363715681,0,71.62025
431,19,20,11,28.8,70.0,38682.0,8,2007,62010,0,0,62010.0,36894.0,7.463756747863722,1,79.5764
432,13,25,7,26.5,51.0,13966.0,6,2007,28425,0,0,28425.0,31997.0,3.8028565966696584,1,73.85185
433,14,10,17,31.7,19.0,15244.0,6,2007,26827,0,0,26827.0,15109.0,0.4188806361435172,1,75.22277
434,15,21,19,25.5,64.0,15078.0,6,2007,20248,0,0,20248.0,72081.0,1.241177900871988,0,73.9598
435,16,29,11,22.1,53.0,10524.0,6,2007,37496,0,0,37496.0,36894.0,8.392282109168226,1,68.21787
436,16,2,6,28.5,34.0,20473.0,6,2007,21000,0,0,21000.0,20223.0,1.4355806377866602,1,74.11609999999999
437,19,8,13,22.9,49.0,16795.0,6,2007,21500,0,0,15491.0,41684.0,2.049059812987407,0,68.95079
438,19,18,24,23.6,44.0,13605.0,6,2007,72081,0,0,15440.0,15165.0,1.8799857249918097,0,69.40416
439,16,5,23,23.4,55.0,13229.0,6,2007,19470,0,0,19470.0,15859.0,1.5363960872620128,1,70.13029999999999
440,16,1,20,23.5,59.0,38439.0,6,2007,48999,0,0,48999.0,62010.0,0.302127735775785,1,70.62434999999999
441,19,20,25,26.1,61.0,16709.0,6,2007,21500,0,0,62010.0,28425.0,4.711987538987043,0,74.47979000000001
442,19,17,29,23.8,72.0,10273.0,6,2007,15109,0,0,15109.0,37496.0,0.6823420673899562,1,72.24664
443,19,1,23,24.7,65.0,17264.0,6,2007,48999,0,0,48999.0,15859.0,0.9414538501833138,1,72.90645
444,19,19,2,23.9,70.0,13956.0,6,2007,15440,0,0,72081.0,21000.0,4.125667771855231,0,72.2117
445,19,13,18,25.2,61.0,36182.0,6,2007,41684,0,0,41684.0,15440.0,2.4728851956225144,1,73.20728
446,19,24,8,23.4,82.0,9292.0,6,2007,15165,0,0,15165.0,15491.0,2.122034993492789,1,72.52412
447,19,6,21,24.3,74.0,9416.0,6,2007,20223,0,0,20223.0,20248.0,1.5468613455135596,1,73.20318
448,19,11,10,22.9,86.0,6037.0,6,2007,36894,0,0,36894.0,26827.0,7.344089248917739,1,72.04805999999999
449,19,7,5,23.7,82.0,15508.0,6,2007,31997,0,0,31997.0,19470.0,8.794114457602493,1,73.01066
450,14,21,20,27.1,57.0,20300.0,6,2007,20248,0,0,20248.0,62010.0,1.5360541362107039,0,75.39253
451,15,10,24,29.7,32.0,16614.0,6,2007,26827,0,0,26827.0,15165.0,1.9705829346921657,1,75.18996
452,16,5,13,27.6,47.0,15069.0,6,2007,19470,0,0,19470.0,41684.0,2.5418345320547586,1,74.77727999999999
453,17,18,17,24.3,57.0,7232.0,6,2007,15440,0,0,15440.0,15109.0,0.531445874264727,1,71.54449
454,19,23,7,25.3,61.0,11298.0,6,2007,15859,0,0,15859.0,31997.0,7.342192068222478,0,73.34867
455,19,2,1,25.8,57.0,15640.0,6,2007,21000,0,0,21000.0,48999.0,4.078297804606338,1,73.60594
456,19,25,11,26.8,48.0,10362.0,6,2007,28425,0,0,28425.0,36894.0,2.783162550412747,1,73.87935999999999
457,15,8,19,23.4,71.0,10051.0,6,2007,21500,0,0,15491.0,72081.0,0.40641230065168793,0,71.54885999999999
458,16,29,6,23.7,75.0,14317.0,6,2007,37496,1,0,37496.0,20223.0,3.800931646113362,1,72.36925
459,13,6,23,32.5,45.0,10264.0,6,2007,20223,0,0,20223.0,15859.0,1.719862814255843,1,80.66875
460,14,18,5,26.9,61.0,43117.0,6,2007,72081,0,0,15440.0,19470.0,0.5316816294259288,0,75.61090999999999
461,16,29,1,22.8,71.0,15712.0,6,2007,37496,0,0,37496.0,48999.0,1.1606281100632567,1,70.64112
462,16,8,2,23.8,67.0,10049.0,6,2007,21500,0,0,15491.0,21000.0,4.238588188952521,0,71.78354
463,16,17,21,23.2,71.0,11489.0,6,2007,15109,0,0,15109.0,20248.0,1.7253194539226608,1,71.24628
464,16,13,11,24.1,68.0,40858.0,6,2007,41684,0,0,41684.0,36894.0,7.501852545391239,1,72.32112000000001
465,19,10,25,23.6,66.0,17299.0,6,2007,26827,1,0,26827.0,28425.0,4.574808921790844,1,71.39824
466,19,24,20,23.9,80.0,35072.0,6,2007,51697,0,0,15165.0,62010.0,2.1823873364208315,0,73.14779999999999
