,id,match_date,kick_off_time,section,round,home_team,away_team,venue,weather,temperature,humidity,broadcasters,attendance,capacity_y,address
141,9331,2006-07-29,19,第16節,第1日,大分,川崎F,九州石油ドーム,晴,29.6,73.0,J SPORTS(録),20873.0,31997,大分県大分市横尾1351
142,9332,2006-07-30,19,第16節,第2日,千葉,名古屋,フクダ電子アリーナ,晴,22.8,74.0,BS-i/J SPORTS(録),16961.0,19470,千葉県千葉市中央区川崎町1-20
143,9333,2006-07-30,19,第16節,第2日,横浜FM,新潟,日産スタジアム,曇,24.7,59.0,BS/J SPORTS(録),24032.0,72081,神奈川県横浜市港北区小机町3300
144,9334,2006-08-12,18,第17節,第1日,広島,清水,広島ビッグアーチ,晴,27.3,82.0,J SPORTS(録),10569.0,36894,広島県広島市安佐南区大塚西5丁目1−1
145,9335,2006-08-12,19,第17節,第1日,浦和,FC東京,埼玉スタジアム2002,晴,24.1,88.0,テレ玉/BS-i/MXテレビ(録)/J SPORTS(録),50195.0,62010,埼玉県さいたま市緑区美園2丁目1
146,9336,2006-08-12,19,第17節,第1日,川崎F,横浜FM,等々力陸上競技場,曇,24.1,81.0,BS-i(録)/J SPORTS(録),20144.0,26827,神奈川県川崎市中原区等々力1-1
147,9337,2006-08-12,19,第17節,第1日,新潟,千葉,新潟スタジアム,晴,27.2,59.0,J SPORTS(録),41487.0,41684,新潟県新潟市中央区清五郎67-12
148,9338,2006-08-12,19,第17節,第1日,磐田,鹿島,静岡スタジアムエコパ,曇,24.9,80.0,スカイパーフェクTV!/J SPORTS(録),30353.0,51697,静岡県袋井市愛野2300−1
149,9339,2006-08-12,19,第17節,第1日,名古屋,甲府,名古屋市瑞穂陸上競技場,曇,27.1,73.0,J SPORTS(録),12454.0,20223,愛知県名古屋市瑞穂区山下通5-1
150,9340,2006-08-12,19,第17節,第1日,京都,G大阪,京都市西京極総合運動公園陸上競技場兼球技場,晴,27.3,76.0,KBS京都/スカイパーフェクTV!/J SPORTS(録),16089.0,20588,京都府京都市右京区西京極新明町29
151,9341,2006-08-12,19,第17節,第1日,C大阪,大宮,大阪長居スタジアム,晴,29.4,69.0,J SPORTS(録),12616.0,47853,大阪府大阪市東住吉区長居公園1-1
152,9342,2006-08-12,19,第17節,第1日,福岡,大分,東平尾公園博多の森球技場,晴,28.7,75.0,BS/J SPORTS(録),18205.0,22331,福岡県福岡市博多区東平尾公園2丁目1−2
153,9343,2006-08-19,19,第18節,第1日,鹿島,浦和,県立カシマサッカースタジアム,曇,27.8,82.0,BS/J SPORTS(録),34236.0,37496,茨城県鹿嶋市神向寺後山26-2
154,9344,2006-08-19,19,第18節,第1日,大宮,G大阪,さいたま市浦和駒場スタジアム,晴,30.4,66.0,テレ玉/BS-i/J SPORTS(録),11355.0,21500,埼玉県さいたま市浦和区駒場2丁目1−1
155,9345,2006-08-19,19,第18節,第1日,新潟,川崎F,新潟スタジアム,晴,29.8,83.0,J SPORTS,38611.0,41684,新潟県新潟市中央区清五郎67-12
156,9346,2006-08-19,19,第18節,第1日,清水,甲府,日本平スタジアム,晴,27.4,80.0,静岡放送(録)/J SPORTS(録),15410.0,20248,静岡県静岡市清水区村松3880−1
157,9347,2006-08-19,19,第18節,第1日,名古屋,磐田,名古屋市瑞穂陸上競技場,晴,28.4,80.0,中部日本放送(録)/J SPORTS(録),14392.0,20223,愛知県名古屋市瑞穂区山下通5-1
158,9348,2006-08-19,19,第18節,第1日,C大阪,横浜FM,大阪長居スタジアム,曇,30.6,66.0,スカイパーフェクTV!/J SPORTS(録),18609.0,47853,大阪府大阪市東住吉区長居公園1-1
159,9349,2006-08-19,19,第18節,第1日,福岡,京都,東平尾公園博多の森球技場,曇,24.4,84.0,J SPORTS(録),10387.0,22331,福岡県福岡市博多区東平尾公園2丁目1−2
160,9350,2006-08-20,18,第18節,第2日,広島,大分,広島ビッグアーチ,晴,27.9,82.0,BS-i/J SPORTS(録),10145.0,36894,広島県広島市安佐南区大塚西5丁目1−1
161,9351,2006-08-20,19,第18節,第2日,千葉,FC東京,フクダ電子アリーナ,晴,27.3,89.0,BS/J SPORTS(録),17261.0,19470,千葉県千葉市中央区川崎町1-20
162,9352,2006-08-23,19,第19節,第1日,浦和,新潟,埼玉スタジアム2002,晴,27.6,84.0,テレ玉/BS-i(録)/J SPORTS(録),34417.0,62010,埼玉県さいたま市緑区美園2丁目1
163,9353,2006-08-23,19,第19節,第1日,FC東京,福岡,国立競技場,曇,28.6,64.0,MXテレビ/J SPORTS(録),18533.0,54224,東京都新宿区霞ヶ丘町10
164,9354,2006-08-23,19,第19節,第1日,川崎F,名古屋,等々力陸上競技場,曇,28.8,67.0,J SPORTS(録),11306.0,26827,神奈川県川崎市中原区等々力1-1
165,9355,2006-08-23,19,第19節,第1日,横浜FM,大宮,横浜市三ツ沢公園球技場,曇,27.1,80.0,BS-i(録)/J SPORTS(録),11623.0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1
166,9356,2006-08-23,19,第19節,第1日,甲府,鹿島,山梨県小瀬スポーツ公園陸上競技場,曇,27.3,76.0,J SPORTS,12115.0,15859,山梨県甲府市小瀬町840
167,9357,2006-08-23,19,第19節,第1日,磐田,千葉,ヤマハスタジアム(磐田),曇,27.6,81.0,スカイパーフェクTV!/J SPORTS(録),11992.0,15165,静岡県磐田市新貝2500
168,9358,2006-08-23,19,第19節,第1日,京都,C大阪,京都市西京極総合運動公園陸上競技場兼球技場,晴,27.5,61.0,KBS京都/J SPORTS(録),11291.0,20588,京都府京都市右京区西京極新明町29
169,9359,2006-08-23,19,第19節,第1日,G大阪,広島,万博記念競技場,晴,27.4,55.0,BS/J SPORTS(録),17826.0,21000,大阪府吹田市千里万博公園5-2
170,9360,2006-08-23,19,第19節,第1日,大分,清水,九州石油ドーム,晴,29.3,70.0,J SPORTS(録),18864.0,31997,大分県大分市横尾1351
171,9361,2006-08-26,18,第20節,第1日,大宮,川崎F,熊谷スポーツ文化公園陸上競技場,曇,25.5,72.0,スカイパーフェクTV!/J SPORTS(録),9076.0,15002,埼玉県熊谷市上川上300 熊谷ｽﾎﾟｰﾂ文化公園内
172,9362,2006-08-26,18,第20節,第1日,鹿島,広島,県立カシマサッカースタジアム,曇,26.0,64.0,J SPORTS(録),14052.0,37496,茨城県鹿嶋市神向寺後山26-2
173,9363,2006-08-26,18,第20節,第1日,甲府,磐田,山梨県小瀬スポーツ公園陸上競技場,雨,25.1,75.0,J SPORTS(録),14227.0,15859,山梨県甲府市小瀬町840
174,9364,2006-08-26,19,第20節,第1日,新潟,大分,新潟スタジアム,晴,27.0,62.0,BS/J SPORTS(録),40466.0,41684,新潟県新潟市中央区清五郎67-12
175,9365,2006-08-26,19,第20節,第1日,清水,FC東京,日本平スタジアム,曇,26.8,58.0,J SPORTS,16177.0,20248,静岡県静岡市清水区村松3880−1
176,9366,2006-08-26,19,第20節,第1日,C大阪,浦和,大阪長居スタジアム,曇,29.3,69.0,BS-i/J SPORTS(録),23386.0,47853,大阪府大阪市東住吉区長居公園1-1
177,9367,2006-08-26,19,第20節,第1日,福岡,千葉,東平尾公園博多の森球技場,晴,26.6,86.0,RKB毎日放送(録)/J SPORTS(録),17738.0,22331,福岡県福岡市博多区東平尾公園2丁目1−2
178,9368,2006-08-27,19,第20節,第2日,名古屋,G大阪,名古屋市瑞穂陸上競技場,曇,27.0,73.0,BS-i/名古屋テレビ(録)/J SPORTS(録),17556.0,20223,愛知県名古屋市瑞穂区山下通5-1
179,9369,2006-08-27,19,第20節,第2日,京都,横浜FM,京都市西京極総合運動公園陸上競技場兼球技場,曇,26.3,89.0,BS/KBS京都(録)/J SPORTS(録),8886.0,20588,京都府京都市右京区西京極新明町29
180,9370,2006-08-30,18,第21節,第1日,千葉,川崎F,フクダ電子アリーナ,曇,24.2,82.0,J SPORTS(録),11433.0,19470,千葉県千葉市中央区川崎町1-20
181,9371,2006-08-30,18,第21節,第1日,鹿島,名古屋,県立カシマサッカースタジアム,曇,24.4,84.0,BS-i(録)/J SPORTS(録),9457.0,37496,茨城県鹿嶋市神向寺後山26-2
182,9372,2006-08-30,19,第21節,第1日,大宮,福岡,さいたま市浦和駒場スタジアム,曇,25.9,68.0,テレ玉/J SPORTS(録),4873.0,21500,埼玉県さいたま市浦和区駒場2丁目1−1
183,9373,2006-08-30,19,第21節,第1日,FC東京,C大阪,国立競技場,曇,26.3,60.0,MXテレビ*/MXテレビ(録)/J SPORTS(録),21041.0,54224,東京都新宿区霞ヶ丘町10
184,9374,2006-08-30,19,第21節,第1日,横浜FM,甲府,横浜市三ツ沢公園球技場,雨のち曇,25.1,74.0,BS-i/J SPORTS(録),12384.0,15440,神奈川県横浜市神奈川区三ﾂ沢西町3-1
185,9375,2006-08-30,19,第21節,第1日,清水,京都,日本平スタジアム,曇,26.7,83.0,J SPORTS(録),9249.0,20248,静岡県静岡市清水区村松3880−1
186,9376,2006-08-30,19,第21節,第1日,G大阪,新潟,万博記念競技場,曇,26.1,63.0,スカイパーフェクTV!/J SPORTS(録),13979.0,21000,大阪府吹田市千里万博公園5-2
187,9377,2006-08-30,19,第21節,第1日,広島,磐田,広島ビッグアーチ,曇,25.4,80.0,J SPORTS,9513.0,36894,広島県広島市安佐南区大塚西5丁目1−1
188,9378,2006-08-30,19,第21節,第1日,大分,浦和,九州石油ドーム,屋内,25.7,90.0,BS/J SPORTS(録),27843.0,31997,大分県大分市横尾1351
189,9379,2006-09-09,16,第22節,第1日,横浜FM,川崎F,日産スタジアム,晴のち曇,29.3,68.0,NHK総合/J SPORTS(録),22769.0,72081,神奈川県横浜市港北区小机町3300
190,9380,2006-09-09,18,第22節,第1日,広島,名古屋,広島ビッグアーチ,曇,25.6,90.0,スカイパーフェクTV!/J SPORTS(録),9299.0,36894,広島県広島市安佐南区大塚西5丁目1−1
191,9381,2006-09-09,18,第22節,第1日,FC東京,甲府,味の素スタジアム,曇,27.5,79.0,MXテレビ/J SPORTS(録),21382.0,48999,東京都調布市西町376-3
192,9382,2006-09-09,19,第22節,第1日,千葉,清水,フクダ電子アリーナ,曇,26.2,86.0,BS-i/J SPORTS(録),13463.0,19470,千葉県千葉市中央区川崎町1-20
193,9383,2006-09-09,19,第22節,第1日,磐田,新潟,ヤマハスタジアム(磐田),晴,27.0,90.0,J SPORTS(録),11471.0,15165,静岡県磐田市新貝2500
194,9384,2006-09-09,19,第22節,第1日,G大阪,C大阪,万博記念競技場,晴,29.4,64.0,BS/毎日放送(録)/J SPORTS(録),20463.0,21000,大阪府吹田市千里万博公園5-2
195,9385,2006-09-09,19,第22節,第1日,大分,福岡,九州石油ドーム,屋内,25.8,86.0,J SPORTS,26841.0,31997,大分県大分市横尾1351
196,9386,2006-09-10,19,第22節,第2日,鹿島,京都,県立カシマサッカースタジアム,晴,27.3,77.0,BS/J SPORTS(録),9142.0,37496,茨城県鹿嶋市神向寺後山26-2
197,9387,2006-09-10,19,第22節,第2日,大宮,浦和,埼玉スタジアム2002,晴,28.6,75.0,テレ玉/BS-i/J SPORTS(録),35059.0,62010,埼玉県さいたま市緑区美園2丁目1
198,9388,2006-09-16,14,第23節,第1日,京都,FC東京,京都市西京極総合運動公園陸上競技場兼球技場,曇,26.1,59.0,KBS京都(録)/MXテレビ(録)/J SPORTS(録),8440.0,20588,京都府京都市右京区西京極新明町29
199,9389,2006-09-16,14,第23節,第1日,大分,G大阪,九州石油ドーム,曇時々晴のち屋内,26.3,88.0,NHK大分/スカイパーフェクTV!/J SPORTS(録),25384.0,31997,大分県大分市横尾1351
200,9390,2006-09-16,15,第23節,第1日,清水,鹿島,国立競技場,曇,25.3,46.0,BS/NHK静岡(録)/J SPORTS(録),20800.0,54224,東京都新宿区霞ヶ丘町10
201,9391,2006-09-16,19,第23節,第1日,浦和,広島,埼玉スタジアム2002,曇,21.3,76.0,テレ玉/BS-i/J SPORTS(録),39123.0,62010,埼玉県さいたま市緑区美園2丁目1
202,9392,2006-09-16,19,第23節,第1日,名古屋,新潟,名古屋市瑞穂陸上競技場,曇,24.2,58.0,J SPORTS(録),9308.0,20223,愛知県名古屋市瑞穂区山下通5-1
203,9393,2006-09-16,19,第23節,第1日,C大阪,千葉,大阪長居スタジアム,晴,25.0,57.0,J SPORTS,19036.0,47853,大阪府大阪市東住吉区長居公園1-1
204,9394,2006-09-16,19,第23節,第1日,福岡,横浜FM,東平尾公園博多の森球技場,雨のち曇,23.1,88.0,BS/福岡放送(録)/J SPORTS(録),12519.0,22331,福岡県福岡市博多区東平尾公園2丁目1−2
205,9395,2006-09-17,19,第23節,第2日,川崎F,磐田,等々力陸上競技場,雨,21.3,88.0,BS/J SPORTS(録),15482.0,26827,神奈川県川崎市中原区等々力1-1
206,9396,2006-09-17,19,第23節,第2日,甲府,大宮,山梨県小瀬スポーツ公園陸上競技場,曇,22.3,79.0,BS-i/J SPORTS(録),10150.0,15859,山梨県甲府市小瀬町840
207,9397,2006-09-23,15,第24節,第1日,浦和,清水,埼玉スタジアム2002,晴,23.3,58.0,BS/テレ玉(録)/NHK静岡(録)/J SPORTS(録),48378.0,62010,埼玉県さいたま市緑区美園2丁目1
208,9398,2006-09-23,15,第24節,第1日,横浜FM,名古屋,日産スタジアム,晴,23.6,42.0,BS-i/J SPORTS(録),21665.0,72081,神奈川県横浜市港北区小机町3300
209,9399,2006-09-23,15,第24節,第1日,福岡,C大阪,東平尾公園博多の森球技場,晴,22.9,55.0,スカイパーフェクTV!/RKB毎日放送(録)/J SPORTS(録),12654.0,22331,福岡県福岡市博多区東平尾公園2丁目1−2
210,9400,2006-09-23,15,第24節,第1日,磐田,大分,ヤマハスタジアム(磐田),晴時々曇,25.2,43.0,静岡放送/J SPORTS(録),11218.0,15165,静岡県磐田市新貝2500
211,9401,2006-09-23,16,第24節,第1日,広島,大宮,広島ビッグアーチ,晴,25.3,41.0,J SPORTS(録),10265.0,36894,広島県広島市安佐南区大塚西5丁目1−1
212,9402,2006-09-23,18,第24節,第1日,千葉,京都,フクダ電子アリーナ,曇時々晴,20.3,64.0,J SPORTS/KBS京都(録),10857.0,19470,千葉県千葉市中央区川崎町1-20
213,9403,2006-09-23,19,第24節,第1日,G大阪,川崎F,万博記念競技場,晴,19.8,57.0,BS/関西テレビ(録)/J SPORTS(録),17544.0,21000,大阪府吹田市千里万博公園5-2
214,9404,2006-09-24,15,第24節,第2日,鹿島,FC東京,県立カシマサッカースタジアム,晴,23.0,52.0,BS-i/J SPORTS(録),17398.0,37496,茨城県鹿嶋市神向寺後山26-2
215,9405,2006-09-24,15,第24節,第2日,新潟,甲府,新潟スタジアム,晴,21.4,47.0,BS/J SPORTS(録),40422.0,41684,新潟県新潟市中央区清五郎67-12
216,9406,2006-09-30,15,第25節,第1日,FC東京,新潟,味の素スタジアム,晴,25.3,49.0,MXテレビ/スカイパーフェクTV!/J SPORTS(録),24136.0,48999,東京都調布市西町376-3
217,9407,2006-09-30,15,第25節,第1日,川崎F,広島,等々力陸上競技場,曇,24.7,54.0,BS/J SPORTS(録),12029.0,26827,神奈川県川崎市中原区等々力1-1
218,9408,2006-09-30,15,第25節,第1日,横浜FM,磐田,日産スタジアム,曇,24.3,53.0,TBS(単)/静岡放送/J SPORTS(録),25435.0,72081,神奈川県横浜市港北区小机町3300
219,9409,2006-09-30,17,第25節,第1日,京都,浦和,京都市西京極総合運動公園陸上競技場兼球技場,晴,23.4,49.0,KBS京都/BS-i/テレ玉(録)/J SPORTS(録),16492.0,20588,京都府京都市右京区西京極新明町29
220,9410,2006-09-30,18,第25節,第1日,千葉,大分,フクダ電子アリーナ,晴,21.8,80.0,J SPORTS(録),10609.0,19470,千葉県千葉市中央区川崎町1-20
221,9411,2006-09-30,19,第25節,第1日,大宮,名古屋,さいたま市浦和駒場スタジアム,曇,22.3,78.0,BS/J SPORTS(録),8223.0,21500,埼玉県さいたま市浦和区駒場2丁目1−1
222,9412,2006-09-30,19,第25節,第1日,C大阪,鹿島,大阪長居スタジアム,晴,23.8,45.0,J SPORTS,15186.0,47853,大阪府大阪市東住吉区長居公園1-1
223,9413,2006-10-01,15,第25節,第2日,甲府,G大阪,山梨県小瀬スポーツ公園陸上競技場,雨,19.8,76.0,BS/J SPORTS(録),15462.0,15859,山梨県甲府市小瀬町840
224,9414,2006-10-01,15,第25節,第2日,清水,福岡,日本平スタジアム,雨,19.5,81.0,静岡放送/BS-i/J SPORTS(録),10807.0,20248,静岡県静岡市清水区村松3880−1
225,9415,2006-10-06,19,第26節,第1日,京都,大宮,京都市西京極総合運動公園陸上競技場兼球技場,晴,21.6,68.0,KBS京都/テレ玉/J SPORTS(録),5237.0,20588,京都府京都市右京区西京極新明町29
226,9416,2006-10-07,15,第26節,第2日,浦和,千葉,埼玉スタジアム2002,晴,23.0,45.0,NHK総合/NHK-BSハイビジョン/J SPORTS(録),48952.0,62010,埼玉県さいたま市緑区美園2丁目1
227,9417,2006-10-07,15,第26節,第2日,川崎F,大分,等々力陸上競技場,晴,24.0,40.0,J SPORTS(録),10282.0,26827,神奈川県川崎市中原区等々力1-1
228,9418,2006-10-07,18,第26節,第2日,甲府,広島,山梨県小瀬スポーツ公園陸上競技場,晴,18.9,45.0,BS-i/J SPORTS(録),10222.0,15859,山梨県甲府市小瀬町840
229,9419,2006-10-07,14,第26節,第2日,新潟,横浜FM,新潟スタジアム,雨,16.3,69.0,NHK新潟/J SPORTS(録),35603.0,41684,新潟県新潟市中央区清五郎67-12
230,9420,2006-10-07,15,第26節,第2日,磐田,G大阪,静岡スタジアムエコパ,晴,24.4,36.0,静岡放送/BS-i/J SPORTS(録),21066.0,51697,静岡県袋井市愛野2300−1
231,9421,2006-10-07,14,第26節,第2日,名古屋,FC東京,名古屋市瑞穂陸上競技場,晴,23.5,40.0,J SPORTS,10840.0,20223,愛知県名古屋市瑞穂区山下通5-1
232,9422,2006-10-07,15,第26節,第2日,C大阪,清水,大阪長居第2陸上競技場,曇時々晴,20.6,49.0,BS(録)/J SPORTS(録),7013.0,15516,大阪府大阪市東住吉区長居公園1−1
233,9423,2006-10-07,15,第26節,第2日,福岡,鹿島,東平尾公園博多の森球技場,晴,22.8,59.0,スカイパーフェクTV!/J SPORTS(録),12181.0,22331,福岡県福岡市博多区東平尾公園2丁目1−2
234,9424,2006-10-14,15,第27節,第1日,鹿島,千葉,県立カシマサッカースタジアム,晴,19.1,46.0,BS/J SPORTS(録),15315.0,37496,茨城県鹿嶋市神向寺後山26-2
235,9425,2006-10-14,19,第27節,第1日,川崎F,甲府,等々力陸上競技場,曇,17.9,54.0,BS-i/J SPORTS(録),14383.0,26827,神奈川県川崎市中原区等々力1-1
236,9426,2006-10-14,15,第27節,第1日,新潟,京都,新潟スタジアム,晴,21.6,45.0,テレビ新潟/J SPORTS,36272.0,41684,新潟県新潟市中央区清五郎67-12
237,9427,2006-10-14,15,第27節,第1日,磐田,大宮,ヤマハスタジアム(磐田),曇,22.0,46.0,静岡放送/BS(録)/J SPORTS(録),11490.0,15165,静岡県磐田市新貝2500
238,9428,2006-10-14,14,第27節,第1日,名古屋,清水,名古屋市瑞穂陸上競技場,曇のち晴,23.5,51.0,スカイパーフェクTV!/J SPORTS(録),9888.0,20223,愛知県名古屋市瑞穂区山下通5-1
239,9429,2006-10-14,14,第27節,第1日,G大阪,横浜FM,万博記念競技場,晴,26.3,45.0,TBS(単)/J SPORTS(録)/毎日放送(録),16281.0,21000,大阪府吹田市千里万博公園5-2
240,9430,2006-10-14,14,第27節,第1日,大分,C大阪,熊本県民総合運動公園陸上競技場,晴,33.1,26.0,J SPORTS(録),12843.0,30684,熊本県熊本市東区平山町2776 2776番地
241,9431,2006-10-15,15,第27節,第2日,浦和,福岡,さいたま市浦和駒場スタジアム,晴,21.8,47.0,BS/J SPORTS(録),17541.0,21500,埼玉県さいたま市浦和区駒場2丁目1−1
242,9432,2006-10-15,15,第27節,第2日,広島,FC東京,広島ビッグアーチ,晴,24.4,43.0,BS-i/J SPORTS(録),11689.0,36894,広島県広島市安佐南区大塚西5丁目1−1
243,9433,2006-10-21,16,第28節,第1日,浦和,川崎F,埼玉スタジアム2002,晴,18.9,65.0,NHK総合/NHK-BSハイビジョン/J SPORTS(録),50134.0,62010,埼玉県さいたま市緑区美園2丁目1
