id,section,round,home_team,away_team,weather,temperature,humidity,broadcasters,attendance,capacity_y,is_next_day_holiday,is_this_day_holiday,kick_off_time_is_night,x,y
9396,2,2,甲府,大宮,曇,22.3,79.0,BS-i/J SPORTS(録),10150.0,15859,1,0,1,35.62075,138.588425
9397,2,1,浦和,清水,晴,23.3,58.0,BS/テレ玉(録)/NHK静岡(録)/J SPORTS(録),48378.0,62010,0,1,0,35.902477,139.713974
9398,2,1,横浜FM,名古屋,晴,23.6,42.0,BS-i/J SPORTS(録),21665.0,72081,0,1,0,35.51012,139.606674
9399,2,1,福岡,C大阪,晴,22.9,55.0,スカイパーフェクTV!/RKB毎日放送(録)/J SPORTS(録),12654.0,22331,0,1,0,33.586304,130.461426
9400,2,1,磐田,大分,晴時々曇,25.2,43.0,静岡放送/J SPORTS(録),11218.0,15165,0,1,0,34.723106,137.877701
9401,2,1,広島,大宮,晴,25.3,41.0,J SPORTS(録),10265.0,36894,0,1,1,34.439636,132.394974
9402,2,1,千葉,京都,曇時々晴,20.3,64.0,J SPORTS/KBS京都(録),10857.0,19470,0,1,1,35.574673,140.12413
9403,2,1,G大阪,川崎F,晴,19.8,57.0,BS/関西テレビ(録)/J SPORTS(録),17544.0,21000,0,1,1,34.812466,135.540421
9404,2,2,鹿島,FC東京,晴,23.0,52.0,BS-i/J SPORTS(録),17398.0,37496,0,0,0,35.989033,140.64299
9405,2,2,新潟,甲府,晴,21.4,47.0,BS/J SPORTS(録),40422.0,41684,0,0,0,37.882988,139.059891
9406,2,1,FC東京,新潟,晴,25.3,49.0,MXテレビ/スカイパーフェクTV!/J SPORTS(録),24136.0,48999,0,0,0,35.66367,139.5289
9407,2,1,川崎F,広島,曇,24.7,54.0,BS/J SPORTS(録),12029.0,26827,0,0,0,35.586826,139.648911
9408,2,1,横浜FM,磐田,曇,24.3,53.0,TBS(単)/静岡放送/J SPORTS(録),25435.0,72081,0,0,0,35.51012,139.606674
9409,2,1,京都,浦和,晴,23.4,49.0,KBS京都/BS-i/テレ玉(録)/J SPORTS(録),16492.0,20588,0,0,1,34.993237,135.714676
9410,2,1,千葉,大分,晴,21.8,80.0,J SPORTS(録),10609.0,19470,0,0,1,35.574673,140.12413
9411,2,1,大宮,名古屋,曇,22.3,78.0,BS/J SPORTS(録),8223.0,21500,0,0,1,35.869522,139.664871
9412,2,1,C大阪,鹿島,晴,23.8,45.0,J SPORTS,15186.0,47853,0,0,1,34.616272,135.516663
9413,2,2,甲府,G大阪,雨,19.8,76.0,BS/J SPORTS(録),15462.0,15859,0,0,0,35.62075,138.588425
9414,2,2,清水,福岡,雨,19.5,81.0,静岡放送/BS-i/J SPORTS(録),10807.0,20248,0,0,0,34.984898,138.482101
9415,2,1,京都,大宮,晴,21.6,68.0,KBS京都/テレ玉/J SPORTS(録),5237.0,20588,0,0,1,34.993237,135.714676
9416,2,2,浦和,千葉,晴,23.0,45.0,NHK総合/NHK-BSハイビジョン/J SPORTS(録),48952.0,62010,0,0,0,35.902477,139.713974
9417,2,2,川崎F,大分,晴,24.0,40.0,J SPORTS(録),10282.0,26827,0,0,0,35.586826,139.648911
9418,2,2,甲府,広島,晴,18.9,45.0,BS-i/J SPORTS(録),10222.0,15859,0,0,1,35.62075,138.588425
9419,2,2,新潟,横浜FM,雨,16.3,69.0,NHK新潟/J SPORTS(録),35603.0,41684,0,0,0,37.882988,139.059891
9420,2,2,磐田,G大阪,晴,24.4,36.0,静岡放送/BS-i/J SPORTS(録),21066.0,51697,0,0,0,34.744198,137.969711
9421,2,2,名古屋,FC東京,晴,23.5,40.0,J SPORTS,10840.0,20223,0,0,0,35.124908,136.941589
9422,2,2,C大阪,清水,曇時々晴,20.6,49.0,BS(録)/J SPORTS(録),7013.0,15516,0,0,0,34.616272,135.516663
9423,2,2,福岡,鹿島,晴,22.8,59.0,スカイパーフェクTV!/J SPORTS(録),12181.0,22331,0,0,0,33.586304,130.461426
9424,2,1,鹿島,千葉,晴,19.1,46.0,BS/J SPORTS(録),15315.0,37496,0,0,0,35.989033,140.64299
9425,2,1,川崎F,甲府,曇,17.9,54.0,BS-i/J SPORTS(録),14383.0,26827,0,0,1,35.586826,139.648911
9426,2,1,新潟,京都,晴,21.6,45.0,テレビ新潟/J SPORTS,36272.0,41684,0,0,0,37.882988,139.059891
9427,2,1,磐田,大宮,曇,22.0,46.0,静岡放送/BS(録)/J SPORTS(録),11490.0,15165,0,0,0,34.723106,137.877701
9428,2,1,名古屋,清水,曇のち晴,23.5,51.0,スカイパーフェクTV!/J SPORTS(録),9888.0,20223,0,0,0,35.124908,136.941589
9429,2,1,G大阪,横浜FM,晴,26.3,45.0,TBS(単)/J SPORTS(録)/毎日放送(録),16281.0,21000,0,0,0,34.812466,135.540421
9430,2,1,大分,C大阪,晴,33.1,26.0,J SPORTS(録),12843.0,30684,0,0,0,32.84272,130.791931
9431,2,2,浦和,福岡,晴,21.8,47.0,BS/J SPORTS(録),17541.0,21500,0,0,0,35.869522,139.664871
9432,2,2,広島,FC東京,晴,24.4,43.0,BS-i/J SPORTS(録),11689.0,36894,0,0,0,34.439636,132.394974
9433,2,1,浦和,川崎F,晴,18.9,65.0,NHK総合/NHK-BSハイビジョン/J SPORTS(録),50134.0,62010,0,0,1,35.902477,139.713974
9434,2,1,千葉,大宮,晴,20.3,54.0,J SPORTS,12863.0,19470,0,0,0,35.574673,140.12413
9435,2,1,横浜FM,鹿島,晴,21.3,52.0,BS/J SPORTS(録),24333.0,72081,0,0,0,35.51012,139.606674
9436,2,1,甲府,名古屋,晴,24.3,42.0,山梨放送/BS(録)/J SPORTS(録),9747.0,15859,0,0,0,35.62075,138.588425
9437,2,1,清水,新潟,晴,21.8,66.0,テレビ静岡/J SPORTS(録),13244.0,20248,0,0,0,34.984898,138.482101
9438,2,1,京都,大分,晴,23.1,40.0,スカイパーフェクTV!/KBS京都(録)/J SPORTS(録),8491.0,20588,0,0,0,34.993237,135.714676
9439,2,1,福岡,磐田,晴,24.8,37.0,NHK福岡/BS-i/NHK静岡(録)/J SPORTS(録),16445.0,22331,0,0,0,33.586304,130.461426
9440,2,2,FC東京,G大阪,曇,21.8,60.0,BS/MXテレビ(録)/J SPORTS(録),36161.0,48999,0,0,0,35.66367,139.5289
9441,2,2,C大阪,広島,曇,24.8,47.0,BS-i/J SPORTS(録),7897.0,15516,0,0,0,34.616272,135.516663
9442,2,1,大宮,FC東京,曇,21.3,51.0,J SPORTS(録),10074.0,21500,0,0,0,35.869522,139.664871
9443,2,1,川崎F,京都,晴のち曇,22.1,52.0,BS/J SPORTS(録),10505.0,26827,0,0,0,35.586826,139.648911
9444,2,1,甲府,C大阪,晴,22.5,45.0,テレビ山梨/J SPORTS,9852.0,15859,0,0,0,35.62075,138.588425
9445,2,1,新潟,福岡,晴,20.3,48.0,新潟総合テレビ/スカイパーフェクTV!/J SPORTS(録),38203.0,41684,0,0,0,37.882988,139.059891
9446,2,1,磐田,浦和,晴のち曇,22.2,66.0,TBS(単)/静岡放送/J SPORTS(録),16162.0,15165,0,0,0,34.723106,137.877701
9447,2,1,名古屋,千葉,晴時々曇,22.9,37.0,J SPORTS(録),18534.0,41255,0,0,0,35.084568,137.171265
9448,2,1,広島,横浜FM,晴,23.0,55.0,BS-i/J SPORTS(録),16162.0,36894,0,0,0,34.439636,132.394974
9449,2,2,G大阪,清水,曇時々晴,22.2,43.0,BS/J SPORTS(録),19170.0,21000,0,0,0,34.812466,135.540421
9450,2,2,大分,鹿島,晴,21.1,49.0,BS-i/J SPORTS(録),28690.0,31997,0,0,0,33.201115,131.656387
9451,3,1,鹿島,G大阪,曇時々雨,19.5,66.0,BS-i/J SPORTS(録),14663.0,37496,0,0,0,35.989033,140.64299
9452,3,1,浦和,横浜FM,雨のち曇,14.8,83.0,BS/テレ玉(録)/J SPORTS(録),52582.0,62010,0,0,0,35.902477,139.713974
9453,3,1,千葉,新潟,雨,17.6,84.0,J SPORTS(録),11286.0,19470,0,0,0,35.574673,140.12413
9454,3,1,FC東京,川崎F,雨のち曇時々雨,14.8,77.0,MXテレビ/J SPORTS(録),23251.0,48999,0,0,0,35.66367,139.5289
9455,3,1,清水,大宮,雨,16.1,90.0,テレビ静岡/J SPORTS(録),9079.0,20248,0,0,0,34.984898,138.482101
9456,3,1,京都,甲府,曇,15.5,87.0,山梨放送/KBS京都(録)/BS-i(録)/J SPORTS(録),5566.0,20588,0,0,0,34.993237,135.714676
9457,3,1,C大阪,磐田,雨のち曇,16.8,77.0,スカイパーフェクTV!/J SPORTS(録),7873.0,15516,0,0,0,34.616272,135.516663
9458,3,1,福岡,広島,雨のち曇,14.1,80.0,J SPORTS,11505.0,22331,0,0,0,33.586304,130.461426
9459,3,1,大分,名古屋,屋内,15.6,77.0,NHK大分/J SPORTS(録),19273.0,31997,0,0,0,33.201115,131.656387
9460,3,1,大宮,鹿島,晴,13.7,42.0,J SPORTS(録),12094.0,62010,0,0,0,35.902477,139.713974
9461,3,1,川崎F,福岡,曇,14.6,38.0,BS/J SPORTS(録),12871.0,26827,0,0,0,35.586826,139.648911
9462,3,1,横浜FM,清水,曇,14.4,36.0,BSーi/J SPORTS(録),20258.0,72081,0,0,0,35.51012,139.606674
9463,3,1,甲府,大分,曇,13.4,38.0,NHK甲府/J SPORTS(録),9156.0,15859,0,0,0,35.62075,138.588425
9464,3,1,磐田,FC東京,曇,14.7,52.0,MXテレビ/J SPORTS,14406.0,15165,0,0,0,34.723106,137.877701
9465,3,1,名古屋,浦和,屋内,13.1,62.0,NHK総合/NHK-BSハイビジョン/東海テレビ(録)/J SPORTS(録),32109.0,41255,0,0,0,35.084568,137.171265
9466,3,1,広島,京都,雨,8.4,76.0,NHK広島/スカイパーフェクTV!/J SPORTS(録),8182.0,36894,0,0,0,34.439636,132.394974
9467,3,2,新潟,C大阪,曇のち雨,13.2,53.0,BS-i/J SPORTS(録),40393.0,41684,0,0,0,37.882988,139.059891
9468,3,2,G大阪,千葉,雨,12.6,83.0,BS/J SPORTS(録),16950.0,21000,0,0,0,34.812466,135.540421
9469,3,1,鹿島,新潟,曇,13.1,49.0,J SPORTS(録),12178.0,37496,0,1,0,35.989033,140.64299
9470,3,1,浦和,甲府,曇,13.4,48.0,テレ玉/テレビ山梨/BS/J SPORTS(録),57781.0,62010,0,1,0,35.902477,139.713974
9471,3,1,千葉,広島,曇,14.3,48.0,J SPORTS(録),12049.0,19470,0,1,0,35.574673,140.12413
9472,3,1,FC東京,横浜FM,曇,12.3,45.0,MXテレビ/BS-i(録)/J SPORTS(録),23553.0,48999,0,1,0,35.66367,139.5289
9473,3,1,清水,川崎F,曇,14.4,60.0,静岡放送/J SPORTS(録),12172.0,20248,0,1,0,34.984898,138.482101
9474,3,1,京都,磐田,曇,12.1,59.0,KBS京都/スカイパーフェクTV!/J SPORTS(録),13785.0,20588,0,1,0,34.993237,135.714676
9475,3,1,C大阪,名古屋,曇,13.3,45.0,J SPORTS,8737.0,15516,0,1,0,34.616272,135.516663
9476,3,1,福岡,G大阪,雨,11.1,84.0,BS-i/J SPORTS(録),20187.0,22331,0,1,0,33.586304,130.461426
9477,3,1,大分,大宮,屋内,13.5,72.0,J SPORTS(録),15841.0,31997,0,1,0,33.201115,131.656387
9478,3,1,大宮,C大阪,曇,15.9,44.0,テレ玉/BS-i/J SPORTS(録),9285.0,62010,0,0,0,35.902477,139.713974
9479,3,1,FC東京,浦和,曇時々雨,11.2,58.0,NHK総合/MXテレビ/NHK-BSハイビジョン/テレ玉(録)/J SPORTS(録),41528.0,48999,0,0,0,35.66367,139.5289
9480,3,1,川崎F,鹿島,曇,13.4,49.0,J SPORTS(録),17518.0,26827,0,0,0,35.586826,139.648911
9481,3,1,横浜FM,大分,曇,13.3,46.0,J SPORTS(録),24895.0,72081,0,0,0,35.51012,139.606674
9482,3,1,甲府,千葉,曇,9.1,50.0,NHK甲府/J SPORTS(録),15069.0,15859,0,0,0,35.62075,138.588425
9483,3,1,磐田,清水,曇,17.1,63.0,J SPORTS/静岡放送(録)/BS-i(録),37711.0,51697,0,0,0,34.744198,137.969711
9484,3,1,名古屋,福岡,曇のち雨,14.1,66.0,スカイパーフェクTV!/J SPORTS(録),10707.0,20223,0,0,0,35.124908,136.941589
9485,3,1,G大阪,京都,曇のち雨,14.3,73.0,BS/J SPORTS(録),16768.0,21000,0,0,0,34.812466,135.540421
9486,3,1,広島,新潟,雨,13.8,91.0,J SPORTS(録),11214.0,36894,0,0,0,34.439636,132.394974
9487,3,1,鹿島,磐田,晴,14.8,40.0,スカイパーフェクTV!/J SPORTS(録),16433.0,37496,0,0,0,35.989033,140.64299
9488,3,1,浦和,G大阪,晴,15.6,34.0,テレ玉/NHK総合/J SPORTS(録),62241.0,62010,0,0,0,35.902477,139.713974
9489,3,1,千葉,横浜FM,晴,14.8,36.0,BS-i(録)/J SPORTS(録),17175.0,19470,0,0,0,35.574673,140.12413
9490,3,1,新潟,大宮,雨,8.1,72.0,NHK新潟/J SPORTS(録),33993.0,41684,0,0,0,37.882988,139.059891
9491,3,1,清水,広島,晴,14.5,31.0,テレビ静岡/スカイパーフェクTV!/J SPORTS(録),13581.0,20248,0,0,0,34.984898,138.482101
9492,3,1,京都,名古屋,曇,13.3,48.0,KBS京都(録)/J SPORTS(録),9110.0,20588,0,0,0,34.993237,135.714676
9493,3,1,C大阪,川崎F,雨のち曇,12.1,72.0,BS/毎日放送(録)/J SPORTS(録),9278.0,15516,0,0,0,34.616272,135.516663
9494,3,1,福岡,甲府,曇,11.2,40.0,BS-i/J SPORTS(録),14703.0,22331,0,0,0,33.586304,130.461426
9495,3,1,大分,FC東京,曇,13.1,44.0,MXテレビ/J SPORTS(録),20854.0,31997,0,0,0,33.201115,131.656387
9985,1,1,FC東京,広島,晴,14.8,54.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/TOKYO MX(録),25257.0,48999,0,0,0,35.66367,139.5289
9986,1,1,横浜FM,甲府,曇,14.8,58.0,スカパー!・e2(TBSチャンネル)/BS-i,24466.0,72081,0,0,0,35.51012,139.606674
9987,1,1,大分,新潟,晴,19.8,54.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK大分/NHK新潟,20039.0,31997,0,0,0,33.201115,131.656387
9988,1,1,川崎F,鹿島,晴のち曇,15.4,60.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),20295.0,26827,0,0,0,35.586826,139.648911
9989,1,1,清水,神戸,曇,15.3,64.0,スカパー!・e2(J sports Plus)/静岡放送,18333.0,20248,0,0,0,34.984898,138.482101
9990,1,1,浦和,横浜FC,晴のち曇,15.2,64.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/NHK総合/テレ玉(録),57188.0,62010,0,0,1,35.902477,139.713974
9991,1,1,G大阪,大宮,曇,14.4,47.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,18355.0,21000,0,0,1,34.812466,135.540421
9992,1,2,柏,磐田,晴のち曇,16.9,69.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),10960.0,15109,0,0,1,35.84972,139.975021
9993,1,2,名古屋,千葉,晴,19.2,51.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK名古屋,18410.0,20223,0,0,1,35.124908,136.941589
9994,2,1,甲府,名古屋,晴,15.1,26.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK甲府,11791.0,15859,0,0,0,35.62075,138.588425
9995,2,1,広島,柏,雨,7.3,75.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK広島,12891.0,36894,0,0,0,34.439636,132.394974
9996,2,1,磐田,大分,晴時々曇,12.0,58.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/静岡放送,11452.0,15165,0,0,0,34.723106,137.877701
9997,2,1,大宮,FC東京,晴のち曇,13.0,34.0,スカパー!・e2(TBSチャンネル)/BS-i/テレ玉(録),17023.0,62010,0,0,1,35.902477,139.713974
9998,2,1,千葉,清水,曇,10.8,70.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,15373.0,19470,0,0,1,35.574673,140.12413
9999,2,1,横浜FC,横浜FM,晴,10.6,65.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),13737.0,15440,0,0,1,35.470428,139.602768
10000,2,2,鹿島,G大阪,曇,11.4,45.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/NHK総合,18406.0,37496,0,0,0,35.989033,140.64299
10001,2,2,新潟,浦和,曇時々雪,2.5,68.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),40524.0,41684,0,0,1,37.882988,139.059891
10002,2,2,神戸,川崎F,晴,8.7,25.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14664.0,28425,0,0,1,34.656662,135.169662
10003,3,1,大分,大宮,晴,11.6,35.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),16870.0,31997,0,0,0,33.201115,131.656387
10004,3,1,浦和,甲府,晴,11.8,26.0,スカパー!・e2(TBSチャンネル)/TBS(単)/テレ玉(録),39494.0,62010,0,0,0,35.902477,139.713974
10005,3,1,清水,柏,曇,10.0,53.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/テレビ静岡,11460.0,20248,0,0,0,34.984898,138.482101
10006,3,1,千葉,鹿島,晴,7.8,53.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),14814.0,19470,0,0,1,35.574673,140.12413
10007,3,1,横浜FM,神戸,晴,8.0,45.0,スカパー!・e2(TBSチャンネル)/BS-i,16657.0,72081,0,0,1,35.51012,139.606674
10008,3,1,川崎F,横浜FC,曇,6.0,25.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,18621.0,26827,0,0,1,35.586826,139.648911
10009,3,1,G大阪,広島,晴,3.6,49.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),14123.0,21000,0,0,1,34.812466,135.540421
10010,3,2,名古屋,新潟,晴,10.1,29.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/名古屋テレビ(録),11620.0,20223,0,0,0,35.124908,136.941589
10011,3,2,FC東京,磐田,晴,8.1,28.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),27046.0,48999,0,0,1,35.66367,139.5289
10012,4,1,甲府,G大阪,曇,15.9,37.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/山梨放送,13064.0,15859,0,0,0,35.62075,138.588425
10013,4,1,新潟,川崎F,雨,11.3,56.0,スカパー!・e2(J sports Plus),31500.0,41684,0,0,0,37.882988,139.059891
10014,4,1,磐田,千葉,曇,16.5,66.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/静岡放送,12379.0,15165,0,0,0,34.723106,137.877701
10015,4,1,大宮,清水,曇,16.1,61.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),7737.0,21500,0,0,1,35.869522,139.664871
10016,4,1,広島,横浜FM,曇,17.7,78.0,スカパー!・e2(TBSチャンネル)/BS-i,9337.0,36894,0,0,1,34.439636,132.394974
10017,4,1,柏,FC東京,曇,15.0,84.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),10793.0,15109,0,0,1,35.84972,139.975021
10018,4,1,神戸,鹿島,屋内,18.6,68.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,10518.0,28425,0,0,1,34.656662,135.169662
10019,4,2,横浜FC,名古屋,曇,20.4,57.0,スカパー!・e2(J sports Plus),10225.0,15440,0,0,0,35.470428,139.602768
10020,4,2,大分,浦和,屋内,15.4,74.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),27163.0,31997,0,0,1,33.201115,131.656387
10021,5,1,甲府,神戸,曇,17.4,28.0,スカパー!・e2(J sports Plus),8373.0,15859,0,0,0,35.62075,138.588425
10022,5,1,FC東京,新潟,曇,17.4,32.0,スカパー!・e2(TBSチャンネル)/TOKYO MX/BS-i,21092.0,48999,0,0,0,35.66367,139.5289
10023,5,1,名古屋,広島,曇,15.0,53.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),16825.0,41255,0,0,0,35.084568,137.171265
10024,5,1,G大阪,川崎F,雨,13.4,66.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),18587.0,21000,0,0,0,34.812466,135.540421
10025,5,1,鹿島,大宮,晴のち曇,14.6,58.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),10234.0,37496,0,0,1,35.989033,140.64299
10026,5,1,横浜FM,柏,曇,15.5,47.0,スカパー!・e2(J sports Plus),18960.0,72081,0,0,1,35.51012,139.606674
10027,5,1,浦和,磐田,曇のち雨,16.4,49.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/テレ玉/BS,45025.0,62010,0,0,1,35.902477,139.713974
10028,5,2,千葉,横浜FC,曇,15.9,56.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),15584.0,19470,0,0,1,35.574673,140.12413
10029,5,2,清水,大分,曇,15.0,59.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),13225.0,20248,0,0,1,34.984898,138.482101
10030,6,1,大宮,名古屋,晴,23.1,27.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),6584.0,21500,0,0,0,35.869522,139.664871
10031,6,1,横浜FC,鹿島,晴一時曇,24.0,31.0,スカパー!・e2(TBSチャンネル)/TBS(単),19367.0,72081,0,0,0,35.51012,139.606674
10032,6,1,広島,甲府,晴,19.3,40.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK広島/NHK甲府,7181.0,36894,0,0,0,34.439636,132.394974
10033,6,1,新潟,G大阪,曇時々雨,10.8,79.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,32686.0,41684,0,0,0,37.882988,139.059891
10034,6,1,神戸,千葉,晴,19.0,32.0,スカパー!・e2(J sports Plus),10983.0,28425,0,0,0,34.656662,135.169662
10035,6,1,磐田,横浜FM,晴,17.8,36.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),11864.0,15165,0,0,1,34.723106,137.877701
10036,6,2,柏,浦和,曇時々晴,16.9,56.0,スカパー!・e2(TBSチャンネル)/BS-i,35013.0,54224,0,0,0,35.678047,139.714859
10037,6,2,川崎F,清水,晴のち曇,19.6,44.0,スカパー!・e2(J sports Plus),21208.0,26827,0,0,0,35.586826,139.648911
10038,6,2,大分,FC東京,曇時々晴,18.7,33.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),17431.0,31997,0,0,1,33.201115,131.656387
10039,7,1,FC東京,横浜FC,曇のち晴,22.4,46.0,スカパー!・e2(TBSチャンネル)/TOKYO MX/BS-i,22168.0,48999,0,0,0,35.66367,139.5289
10040,7,1,浦和,川崎F,曇,21.9,55.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/NHK総合/テレ玉(録),50531.0,62010,0,0,1,35.902477,139.713974
10041,7,1,千葉,大宮,曇,19.5,70.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),9481.0,19470,0,0,1,35.574673,140.12413
10042,7,1,名古屋,神戸,曇,20.9,58.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/NHK名古屋,10363.0,20223,0,0,1,35.124908,136.941589
10043,7,1,甲府,柏,曇,18.8,54.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),11437.0,15859,0,0,1,35.62075,138.588425
10044,7,1,清水,鹿島,曇,17.6,82.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS,12738.0,20248,0,0,1,34.984898,138.482101
10045,7,1,広島,新潟,曇一時雨,18.3,67.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),8326.0,36894,0,0,1,34.439636,132.394974
10046,7,2,横浜FM,大分,曇,20.8,63.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),17219.0,72081,0,0,1,35.51012,139.606674
10047,7,2,G大阪,磐田,雨のち曇,19.9,80.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),14495.0,21000,0,0,1,34.812466,135.540421
10048,8,1,横浜FC,清水,曇,24.0,31.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),15008.0,72081,0,0,0,35.51012,139.606674
10049,8,1,大分,G大阪,晴,21.1,19.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/NHK大分,20806.0,31997,0,0,0,33.201115,131.656387
10050,8,1,大宮,甲府,曇,13.6,60.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),6628.0,21500,0,0,1,35.869522,139.664871
10051,8,1,柏,名古屋,雨のち曇,13.2,79.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/千葉テレビ(録),11077.0,15109,0,0,1,35.84972,139.975021
10052,8,1,神戸,FC東京,晴,21.3,19.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),9213.0,28425,0,0,1,34.656662,135.169662
10053,8,1,新潟,横浜FM,曇,11.3,66.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),41283.0,41684,0,0,1,37.882988,139.059891
10054,8,1,磐田,広島,晴,14.4,44.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/BS/静岡放送(録),10131.0,15165,0,0,1,34.723106,137.877701
10055,8,2,川崎F,千葉,晴,21.0,33.0,スカパー!・e2(TBSチャンネル)/BS-i,21804.0,26827,1,0,0,35.586826,139.648911
10056,8,2,鹿島,浦和,晴,18.8,24.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),36146.0,37496,1,0,1,35.989033,140.64299
10057,9,1,浦和,千葉,晴,23.7,33.0,スカパー!・e2(TBSチャンネル)/テレ玉/BS-i,57440.0,62010,1,1,0,35.902477,139.713974
10058,9,1,甲府,横浜FC,晴,24.1,28.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/テレビ山梨,16279.0,15859,1,1,0,35.62075,138.588425
10059,9,1,柏,新潟,晴,22.1,36.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)/千葉テレビ,13481.0,20000,1,1,1,35.896393,139.937592
10060,9,1,FC東京,鹿島,晴,20.1,43.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/TOKYO MX,30436.0,48999,1,1,1,35.66367,139.5289
10061,9,1,名古屋,大分,晴,21.0,41.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/東海テレビ(録),14146.0,20223,1,1,1,35.124908,136.941589
10062,9,1,神戸,G大阪,晴,21.1,49.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!HV),22236.0,28425,1,1,1,34.656662,135.169662
10063,9,1,広島,大宮,曇,20.8,46.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!),13220.0,36894,1,1,1,34.439636,132.394974
10064,9,1,横浜FM,川崎F,晴,18.3,64.0,スカパー!(パーフェクト チョイス)/e2(スカチャン!)(録)/tvk/BS,33498.0,72081,1,1,1,35.51012,139.606674
